"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
19,28,6,10,12,Waypoint_3
19,46,4,10,12,Waypoint_3
20,36,1,10,12,Waypoint_3
20,153,3,10,12,Waypoint_3
20,174,6,10,12,Waypoint_3
20,181,4,10,12,Waypoint_3
21,12,1,10,12,Waypoint_3
21,41,2,10,12,Waypoint_3
21,86,3,10,12,Waypoint_3
21,115,6,10,12,Waypoint_3
21,131,1,10,12,Waypoint_3
22,11,1,10,12,Waypoint_3
22,49,6,10,12,Waypoint_3
22,133,2,10,12,Waypoint_3
22,140,2,10,12,Waypoint_3
23,92,4,10,12,Waypoint_3
23,141,2,10,12,Waypoint_3
23,143,2,10,12,Waypoint_3
24,174,1,10,12,Waypoint_3
24,198,1,10,12,Waypoint_3
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,35,8,10,5,Waypoint_3
0,45,1,10,5,Waypoint_3
0,97,1,10,5,Waypoint_3
0,156,1,10,5,Waypoint_3
1,13,1,10,5,Waypoint_3
1,31,1,10,5,Waypoint_3
1,64,4,10,5,Waypoint_3
1,115,1,10,5,Waypoint_3
1,127,6,10,5,Waypoint_3
1,143,1,10,5,Waypoint_3
1,151,1,10,5,Waypoint_3
2,7,1,10,5,Waypoint_3
2,21,8,10,5,Waypoint_3
2,29,1,10,5,Waypoint_3
2,75,1,10,5,Waypoint_3
2,176,1,10,5,Waypoint_3
3,31,6,10,5,Waypoint_3
3,46,1,10,5,Waypoint_3
3,69,2,10,5,Waypoint_3
3,76,2,10,5,Waypoint_3
3,88,1,10,5,Waypoint_3
3,107,1,10,5,Waypoint_3
3,108,1,10,5,Waypoint_3
3,113,5,10,5,Waypoint_3
3,115,1,10,5,Waypoint_3
4,24,9,10,5,Waypoint_3
4,64,1,10,5,Waypoint_3
4,67,1,10,5,Waypoint_3
4,113,1,10,5,Waypoint_3
4,121,1,10,5,Waypoint_3
4,136,7,10,5,Waypoint_3
5,20,1,10,5,Waypoint_3
5,66,2,10,5,Waypoint_3
5,95,8,10,5,Waypoint_3
5,121,6,10,5,Waypoint_3
5,163,1,10,5,Waypoint_3
6,13,3,10,5,Waypoint_3
6,59,7,10,5,Waypoint_3
6,125,5,10,5,Waypoint_3
6,157,2,10,5,Waypoint_3
7,13,7,10,5,Waypoint_3
7,66,7,10,5,Waypoint_3
7,95,1,10,5,Waypoint_3
7,107,1,10,5,Waypoint_3
8,79,8,10,5,Waypoint_3
8,126,1,10,5,Waypoint_3
8,133,1,10,5,Waypoint_3
8,156,1,10,5,Waypoint_3
9,12,1,10,5,Waypoint_3
9,18,10,10,5,Waypoint_3
9,164,9,10,5,Waypoint_3
10,93,9,10,5,Waypoint_3
11,46,10,10,5,Waypoint_3
12,172,10,10,5,Waypoint_3
13,171,10,10,5,Waypoint_3
14,37,1,10,5,Waypoint_3
14,126,9,10,5,Waypoint_3
15,180,10,10,5,Waypoint_3
16,101,10,10,5,Waypoint_3
16,127,10,10,5,Waypoint_3
17,158,10,10,5,Waypoint_3
19,176,9,10,5,Waypoint_3
19,178,10,10,5,Waypoint_3
20,124,2,10,5,Waypoint_3
21,130,4,10,5,Waypoint_3
21,192,2,10,5,Waypoint_3
22,104,9,10,5,Waypoint_3
22,150,1,10,5,Waypoint_3
23,37,1,10,5,Waypoint_3
23,122,8,10,5,Waypoint_3
23,180,8,10,5,Waypoint_3
24,29,1,10,5,Waypoint_3
24,78,1,10,5,Waypoint_3
24,179,2,10,5,Waypoint_3
24,198,2,10,5,Waypoint_3
25,139,1,10,5,Waypoint_3
25,157,1,10,5,Waypoint_3
25,189,1,10,5,Waypoint_3
26,22,1,10,5,Waypoint_3
26,61,1,10,5,Waypoint_3
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,53,1,10,12,Waypoint_4
0,93,1,10,12,Waypoint_4
0,105,2,10,12,Waypoint_4
0,141,1,10,12,Waypoint_4
0,143,5,10,12,Waypoint_4
1,12,8,10,12,Waypoint_4
1,56,1,10,12,Waypoint_4
1,104,8,10,12,Waypoint_4
1,141,1,10,12,Waypoint_4
2,11,5,10,12,Waypoint_4
2,92,5,10,12,Waypoint_4
2,105,3,10,12,Waypoint_4
2,122,1,10,12,Waypoint_4
2,129,1,10,12,Waypoint_4
3,14,5,10,12,Waypoint_4
3,52,1,10,12,Waypoint_4
3,112,1,10,12,Waypoint_4
3,134,1,10,12,Waypoint_4
4,18,3,10,12,Waypoint_4
4,33,4,10,12,Waypoint_4
4,175,6,10,12,Waypoint_4
5,16,2,10,12,Waypoint_4
5,60,1,10,12,Waypoint_4
5,97,1,10,12,Waypoint_4
5,143,8,10,12,Waypoint_4
6,92,2,10,12,Waypoint_4
6,101,1,10,12,Waypoint_4
6,119,6,10,12,Waypoint_4
6,173,8,10,12,Waypoint_4
7,21,1,10,12,Waypoint_4
7,44,6,10,12,Waypoint_4
7,131,7,10,12,Waypoint_4
7,161,2,10,12,Waypoint_4
8,15,2,10,12,Waypoint_4
8,90,2,10,12,Waypoint_4
8,178,1,10,12,Waypoint_4
9,78,3,10,12,Waypoint_4
9,114,7,10,12,Waypoint_4
9,124,3,10,12,Waypoint_4
9,148,7,10,12,Waypoint_4
10,71,1,10,12,Waypoint_4
10,148,7,10,12,Waypoint_4
11,9,1,10,12,Waypoint_4
11,53,7,10,12,Waypoint_4
11,69,3,10,12,Waypoint_4
11,140,1,10,12,Waypoint_4
11,159,7,10,12,Waypoint_4
12,0,7,10,12,Waypoint_4
12,16,2,10,12,Waypoint_4
12,24,1,10,12,Waypoint_4
12,41,7,10,12,Waypoint_4
12,95,3,10,12,Waypoint_4
13,28,3,10,12,Waypoint_4
13,134,7,10,12,Waypoint_4
13,135,3,10,12,Waypoint_4
14,10,6,10,12,Waypoint_4
14,30,1,10,12,Waypoint_4
14,82,6,10,12,Waypoint_4
14,166,3,10,12,Waypoint_4
14,172,1,10,12,Waypoint_4
14,188,3,10,12,Waypoint_4
15,49,1,10,12,Waypoint_4
15,91,1,10,12,Waypoint_4
15,180,3,10,12,Waypoint_4
15,187,3,10,12,Waypoint_4
16,38,1,10,12,Waypoint_4
16,47,6,10,12,Waypoint_4
16,122,2,10,12,Waypoint_4
16,135,3,10,12,Waypoint_4
16,166,6,10,12,Waypoint_4
16,176,2,10,12,Waypoint_4
17,72,2,10,12,Waypoint_4
17,89,3,10,12,Waypoint_4
17,168,7,10,12,Waypoint_4
18,0,1,10,12,Waypoint_4
18,1,3,10,12,Waypoint_4
18,50,3,10,12,Waypoint_4
18,123,6,10,12,Waypoint_4
19,23,3,10,12,Waypoint_4
19,28,6,10,12,Waypoint_4
19,46,4,10,12,Waypoint_4
19,47,1,10,12,Waypoint_4
19,57,1,10,12,Waypoint_4
19,66,1,10,12,Waypoint_4
20,36,1,10,12,Waypoint_4
20,153,3,10,12,Waypoint_4
20,174,6,10,12,Waypoint_4
20,181,4,10,12,Waypoint_4
21,12,1,10,12,Waypoint_4
21,41,2,10,12,Waypoint_4
21,86,3,10,12,Waypoint_4
21,115,3,10,12,Waypoint_4
21,131,1,10,12,Waypoint_4
22,11,1,10,12,Waypoint_4
22,49,7,10,12,Waypoint_4
22,76,1,10,12,Waypoint_4
22,133,1,10,12,Waypoint_4
22,140,2,10,12,Waypoint_4
23,92,5,10,12,Waypoint_4
23,98,1,10,12,Waypoint_4
23,141,1,10,12,Waypoint_4
23,143,2,10,12,Waypoint_4
24,198,1,10,12,Waypoint_4
25,24,1,10,12,Waypoint_4
26,199,1,10,12,Waypoint_4
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,35,9,10,5,Waypoint_4
0,66,8,10,5,Waypoint_4
0,97,1,10,5,Waypoint_4
0,136,1,10,5,Waypoint_4
0,156,1,10,5,Waypoint_4
1,13,1,10,5,Waypoint_4
1,16,1,10,5,Waypoint_4
1,31,1,10,5,Waypoint_4
1,64,5,10,5,Waypoint_4
1,115,1,10,5,Waypoint_4
1,127,6,10,5,Waypoint_4
1,143,1,10,5,Waypoint_4
2,7,1,10,5,Waypoint_4
2,21,8,10,5,Waypoint_4
2,29,1,10,5,Waypoint_4
2,75,1,10,5,Waypoint_4
2,176,1,10,5,Waypoint_4
3,28,2,10,5,Waypoint_4
3,31,6,10,5,Waypoint_4
3,46,2,10,5,Waypoint_4
3,69,2,10,5,Waypoint_4
3,107,1,10,5,Waypoint_4
3,108,1,10,5,Waypoint_4
3,113,5,10,5,Waypoint_4
3,115,1,10,5,Waypoint_4
4,24,9,10,5,Waypoint_4
4,64,1,10,5,Waypoint_4
4,67,1,10,5,Waypoint_4
4,113,1,10,5,Waypoint_4
4,121,1,10,5,Waypoint_4
4,136,7,10,5,Waypoint_4
5,20,1,10,5,Waypoint_4
5,23,1,10,5,Waypoint_4
5,66,2,10,5,Waypoint_4
5,95,7,10,5,Waypoint_4
5,103,1,10,5,Waypoint_4
5,121,6,10,5,Waypoint_4
5,163,1,10,5,Waypoint_4
6,13,3,10,5,Waypoint_4
6,59,7,10,5,Waypoint_4
6,125,3,10,5,Waypoint_4
6,157,2,10,5,Waypoint_4
7,13,7,10,5,Waypoint_4
7,66,7,10,5,Waypoint_4
7,95,2,10,5,Waypoint_4
7,107,1,10,5,Waypoint_4
8,79,8,10,5,Waypoint_4
8,126,1,10,5,Waypoint_4
8,133,1,10,5,Waypoint_4
8,156,1,10,5,Waypoint_4
9,12,1,10,5,Waypoint_4
9,18,10,10,5,Waypoint_4
9,164,9,10,5,Waypoint_4
10,93,9,10,5,Waypoint_4
11,46,10,10,5,Waypoint_4
12,172,10,10,5,Waypoint_4
13,171,10,10,5,Waypoint_4
14,37,1,10,5,Waypoint_4
14,126,9,10,5,Waypoint_4
15,180,10,10,5,Waypoint_4
16,101,10,10,5,Waypoint_4
16,127,10,10,5,Waypoint_4
17,158,10,10,5,Waypoint_4
19,176,8,10,5,Waypoint_4
19,178,10,10,5,Waypoint_4
20,124,2,10,5,Waypoint_4
21,130,3,10,5,Waypoint_4
21,192,2,10,5,Waypoint_4
22,104,8,10,5,Waypoint_4
22,115,1,10,5,Waypoint_4
23,37,1,10,5,Waypoint_4
23,122,9,10,5,Waypoint_4
23,180,7,10,5,Waypoint_4
24,29,1,10,5,Waypoint_4
24,78,1,10,5,Waypoint_4
24,179,1,10,5,Waypoint_4
24,198,1,10,5,Waypoint_4
25,108,1,10,5,Waypoint_4
25,121,1,10,5,Waypoint_4
25,139,1,10,5,Waypoint_4
25,157,1,10,5,Waypoint_4
25,189,1,10,5,Waypoint_4
26,22,1,10,5,Waypoint_4
26,61,1,10,5,Waypoint_4
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,40,1,10,12,Waypoint_5
0,53,1,10,12,Waypoint_5
0,105,2,10,12,Waypoint_5
0,136,1,10,12,Waypoint_5
0,141,1,10,12,Waypoint_5
0,143,5,10,12,Waypoint_5
1,12,8,10,12,Waypoint_5
1,56,2,10,12,Waypoint_5
1,104,8,10,12,Waypoint_5
1,141,1,10,12,Waypoint_5
2,11,5,10,12,Waypoint_5
2,92,4,10,12,Waypoint_5
2,105,3,10,12,Waypoint_5
2,122,1,10,12,Waypoint_5
2,129,1,10,12,Waypoint_5
3,14,6,10,12,Waypoint_5
3,52,1,10,12,Waypoint_5
3,112,2,10,12,Waypoint_5
3,134,2,10,12,Waypoint_5
4,18,3,10,12,Waypoint_5
4,33,4,10,12,Waypoint_5
4,44,1,10,12,Waypoint_5
4,71,1,10,12,Waypoint_5
4,175,4,10,12,Waypoint_5
5,10,1,10,12,Waypoint_5
5,16,2,10,12,Waypoint_5
5,60,1,10,12,Waypoint_5
5,97,3,10,12,Waypoint_5
5,143,8,10,12,Waypoint_5
6,92,2,10,12,Waypoint_5
6,101,1,10,12,Waypoint_5
6,119,6,10,12,Waypoint_5
6,173,8,10,12,Waypoint_5
7,21,1,10,12,Waypoint_5
7,44,6,10,12,Waypoint_5
7,131,7,10,12,Waypoint_5
7,161,2,10,12,Waypoint_5
8,15,2,10,12,Waypoint_5
8,90,1,10,12,Waypoint_5
8,157,1,10,12,Waypoint_5
8,178,2,10,12,Waypoint_5
9,78,3,10,12,Waypoint_5
9,114,7,10,12,Waypoint_5
9,124,3,10,12,Waypoint_5
9,148,7,10,12,Waypoint_5
10,34,8,10,12,Waypoint_5
10,71,1,10,12,Waypoint_5
10,148,7,10,12,Waypoint_5
11,9,1,10,12,Waypoint_5
11,53,7,10,12,Waypoint_5
11,69,3,10,12,Waypoint_5
11,140,1,10,12,Waypoint_5
11,159,7,10,12,Waypoint_5
12,0,7,10,12,Waypoint_5
12,16,1,10,12,Waypoint_5
12,24,2,10,12,Waypoint_5
12,41,7,10,12,Waypoint_5
12,95,3,10,12,Waypoint_5
13,28,3,10,12,Waypoint_5
13,93,1,10,12,Waypoint_5
13,94,2,10,12,Waypoint_5
13,134,6,10,12,Waypoint_5
13,135,3,10,12,Waypoint_5
14,10,6,10,12,Waypoint_5
14,30,2,10,12,Waypoint_5
14,82,5,10,12,Waypoint_5
14,166,3,10,12,Waypoint_5
14,172,1,10,12,Waypoint_5
14,188,3,10,12,Waypoint_5
15,49,2,10,12,Waypoint_5
15,91,1,10,12,Waypoint_5
15,147,6,10,12,Waypoint_5
15,180,3,10,12,Waypoint_5
15,187,3,10,12,Waypoint_5
16,38,1,10,12,Waypoint_5
16,47,6,10,12,Waypoint_5
16,122,2,10,12,Waypoint_5
16,135,3,10,12,Waypoint_5
16,166,6,10,12,Waypoint_5
16,176,2,10,12,Waypoint_5
17,28,1,10,12,Waypoint_5
17,72,1,10,12,Waypoint_5
17,89,3,10,12,Waypoint_5
17,108,1,10,12,Waypoint_5
17,148,1,10,12,Waypoint_5
17,168,6,10,12,Waypoint_5
18,0,1,10,12,Waypoint_5
18,1,3,10,12,Waypoint_5
18,50,3,10,12,Waypoint_5
18,123,6,10,12,Waypoint_5
19,0,1,10,12,Waypoint_5
19,23,2,10,12,Waypoint_5
19,28,5,10,12,Waypoint_5
19,36,1,10,12,Waypoint_5
19,46,5,10,12,Waypoint_5
19,57,2,10,12,Waypoint_5
19,66,1,10,12,Waypoint_5
20,36,3,10,12,Waypoint_5
20,153,3,10,12,Waypoint_5
20,174,6,10,12,Waypoint_5
20,181,4,10,12,Waypoint_5
21,12,1,10,12,Waypoint_5
21,41,2,10,12,Waypoint_5
21,86,6,10,12,Waypoint_5
21,115,6,10,12,Waypoint_5
21,131,1,10,12,Waypoint_5
22,49,7,10,12,Waypoint_5
22,76,2,10,12,Waypoint_5
22,133,1,10,12,Waypoint_5
22,140,2,10,12,Waypoint_5
23,92,5,10,12,Waypoint_5
23,98,2,10,12,Waypoint_5
23,143,2,10,12,Waypoint_5
24,127,1,10,12,Waypoint_5
24,198,1,10,12,Waypoint_5
25,24,2,10,12,Waypoint_5
26,199,1,10,12,Waypoint_5
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,35,9,10,5,Waypoint_5
0,97,1,10,5,Waypoint_5
0,136,1,10,5,Waypoint_5
0,156,1,10,5,Waypoint_5
1,13,1,10,5,Waypoint_5
1,16,1,10,5,Waypoint_5
1,31,1,10,5,Waypoint_5
1,64,5,10,5,Waypoint_5
1,88,1,10,5,Waypoint_5
1,127,6,10,5,Waypoint_5
1,143,2,10,5,Waypoint_5
2,7,1,10,5,Waypoint_5
2,21,8,10,5,Waypoint_5
2,29,1,10,5,Waypoint_5
2,75,1,10,5,Waypoint_5
2,105,1,10,5,Waypoint_5
2,176,1,10,5,Waypoint_5
3,28,5,10,5,Waypoint_5
3,31,5,10,5,Waypoint_5
3,53,1,10,5,Waypoint_5
3,69,2,10,5,Waypoint_5
3,108,2,10,5,Waypoint_5
3,113,3,10,5,Waypoint_5
3,115,1,10,5,Waypoint_5
4,24,8,10,5,Waypoint_5
4,64,1,10,5,Waypoint_5
4,67,2,10,5,Waypoint_5
4,113,1,10,5,Waypoint_5
4,121,1,10,5,Waypoint_5
4,136,7,10,5,Waypoint_5
5,19,1,10,5,Waypoint_5
5,20,1,10,5,Waypoint_5
5,66,1,10,5,Waypoint_5
5,95,7,10,5,Waypoint_5
5,121,7,10,5,Waypoint_5
5,163,2,10,5,Waypoint_5
6,13,2,10,5,Waypoint_5
6,54,1,10,5,Waypoint_5
6,59,7,10,5,Waypoint_5
6,116,1,10,5,Waypoint_5
6,125,3,10,5,Waypoint_5
7,13,7,10,5,Waypoint_5
7,66,7,10,5,Waypoint_5
7,95,1,10,5,Waypoint_5
8,28,1,10,5,Waypoint_5
8,79,8,10,5,Waypoint_5
8,126,2,10,5,Waypoint_5
8,133,1,10,5,Waypoint_5
9,12,2,10,5,Waypoint_5
9,164,8,10,5,Waypoint_5
10,93,9,10,5,Waypoint_5
11,46,10,10,5,Waypoint_5
12,172,10,10,5,Waypoint_5
13,171,10,10,5,Waypoint_5
14,37,1,10,5,Waypoint_5
14,126,9,10,5,Waypoint_5
15,180,10,10,5,Waypoint_5
16,101,10,10,5,Waypoint_5
16,127,10,10,5,Waypoint_5
17,158,10,10,5,Waypoint_5
19,176,10,10,5,Waypoint_5
19,178,10,10,5,Waypoint_5
20,124,2,10,5,Waypoint_5
21,130,1,10,5,Waypoint_5
21,192,2,10,5,Waypoint_5
22,104,8,10,5,Waypoint_5
22,115,1,10,5,Waypoint_5
23,37,1,10,5,Waypoint_5
23,122,8,10,5,Waypoint_5
23,180,7,10,5,Waypoint_5
24,78,1,10,5,Waypoint_5
24,179,2,10,5,Waypoint_5
24,198,4,10,5,Waypoint_5
25,95,1,10,5,Waypoint_5
25,108,1,10,5,Waypoint_5
25,121,1,10,5,Waypoint_5
25,139,1,10,5,Waypoint_5
25,157,1,10,5,Waypoint_5
25,189,1,10,5,Waypoint_5
26,22,2,10,5,Waypoint_5
26,61,1,10,5,Waypoint_5
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,35,9,10,5,Waypoint_6
0,97,1,10,5,Waypoint_6
0,136,1,10,5,Waypoint_6
0,156,1,10,5,Waypoint_6
1,13,1,10,5,Waypoint_6
1,16,1,10,5,Waypoint_6
1,31,1,10,5,Waypoint_6
1,64,5,10,5,Waypoint_6
1,127,6,10,5,Waypoint_6
1,143,2,10,5,Waypoint_6
2,7,1,10,5,Waypoint_6
2,21,7,10,5,Waypoint_6
2,29,1,10,5,Waypoint_6
2,75,1,10,5,Waypoint_6
2,86,1,10,5,Waypoint_6
2,176,1,10,5,Waypoint_6
3,28,4,10,5,Waypoint_6
3,31,6,10,5,Waypoint_6
3,69,2,10,5,Waypoint_6
3,108,1,10,5,Waypoint_6
3,113,4,10,5,Waypoint_6
3,115,1,10,5,Waypoint_6
3,165,1,10,5,Waypoint_6
4,24,9,10,5,Waypoint_6
4,64,1,10,5,Waypoint_6
4,67,1,10,5,Waypoint_6
4,113,1,10,5,Waypoint_6
4,136,8,10,5,Waypoint_6
5,20,1,10,5,Waypoint_6
5,23,1,10,5,Waypoint_6
5,95,7,10,5,Waypoint_6
5,103,1,10,5,Waypoint_6
5,121,8,10,5,Waypoint_6
5,163,1,10,5,Waypoint_6
6,13,3,10,5,Waypoint_6
6,54,1,10,5,Waypoint_6
6,59,7,10,5,Waypoint_6
6,125,3,10,5,Waypoint_6
6,157,1,10,5,Waypoint_6
7,13,7,10,5,Waypoint_6
7,66,7,10,5,Waypoint_6
7,86,1,10,5,Waypoint_6
7,95,1,10,5,Waypoint_6
7,107,1,10,5,Waypoint_6
8,79,8,10,5,Waypoint_6
8,126,1,10,5,Waypoint_6
8,133,1,10,5,Waypoint_6
8,156,1,10,5,Waypoint_6
9,12,1,10,5,Waypoint_6
9,164,9,10,5,Waypoint_6
10,93,9,10,5,Waypoint_6
11,46,10,10,5,Waypoint_6
12,172,10,10,5,Waypoint_6
13,171,10,10,5,Waypoint_6
14,37,1,10,5,Waypoint_6
14,126,9,10,5,Waypoint_6
15,180,10,10,5,Waypoint_6
16,101,10,10,5,Waypoint_6
16,127,10,10,5,Waypoint_6
17,158,10,10,5,Waypoint_6
19,176,10,10,5,Waypoint_6
19,178,10,10,5,Waypoint_6
20,124,2,10,5,Waypoint_6
21,130,3,10,5,Waypoint_6
21,192,2,10,5,Waypoint_6
22,104,8,10,5,Waypoint_6
22,115,1,10,5,Waypoint_6
23,37,1,10,5,Waypoint_6
23,122,8,10,5,Waypoint_6
23,180,6,10,5,Waypoint_6
24,78,1,10,5,Waypoint_6
24,179,1,10,5,Waypoint_6
24,198,5,10,5,Waypoint_6
25,95,1,10,5,Waypoint_6
25,108,1,10,5,Waypoint_6
25,121,1,10,5,Waypoint_6
25,139,1,10,5,Waypoint_6
25,157,1,10,5,Waypoint_6
26,22,1,10,5,Waypoint_6
26,61,1,10,5,Waypoint_6
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,40,1,10,12,Waypoint_6
0,53,1,10,12,Waypoint_6
0,105,2,10,12,Waypoint_6
0,136,1,10,12,Waypoint_6
0,141,1,10,12,Waypoint_6
0,143,5,10,12,Waypoint_6
1,12,7,10,12,Waypoint_6
1,56,1,10,12,Waypoint_6
1,104,8,10,12,Waypoint_6
1,138,1,10,12,Waypoint_6
1,141,2,10,12,Waypoint_6
2,11,5,10,12,Waypoint_6
2,92,4,10,12,Waypoint_6
2,105,3,10,12,Waypoint_6
2,122,1,10,12,Waypoint_6
2,129,1,10,12,Waypoint_6
3,14,6,10,12,Waypoint_6
3,52,1,10,12,Waypoint_6
3,112,1,10,12,Waypoint_6
3,134,2,10,12,Waypoint_6
4,18,4,10,12,Waypoint_6
4,33,4,10,12,Waypoint_6
4,44,1,10,12,Waypoint_6
4,64,1,10,12,Waypoint_6
4,175,4,10,12,Waypoint_6
5,10,1,10,12,Waypoint_6
5,16,1,10,12,Waypoint_6
5,60,1,10,12,Waypoint_6
5,97,2,10,12,Waypoint_6
5,143,7,10,12,Waypoint_6
6,89,1,10,12,Waypoint_6
6,92,2,10,12,Waypoint_6
6,119,6,10,12,Waypoint_6
6,173,6,10,12,Waypoint_6
7,21,1,10,12,Waypoint_6
7,44,5,10,12,Waypoint_6
7,62,1,10,12,Waypoint_6
7,131,6,10,12,Waypoint_6
7,161,2,10,12,Waypoint_6
7,177,1,10,12,Waypoint_6
8,15,3,10,12,Waypoint_6
8,90,1,10,12,Waypoint_6
8,157,1,10,12,Waypoint_6
8,178,1,10,12,Waypoint_6
9,78,3,10,12,Waypoint_6
9,114,6,10,12,Waypoint_6
9,124,3,10,12,Waypoint_6
9,148,6,10,12,Waypoint_6
9,172,1,10,12,Waypoint_6
10,34,7,10,12,Waypoint_6
10,71,1,10,12,Waypoint_6
10,102,1,10,12,Waypoint_6
10,148,6,10,12,Waypoint_6
11,9,1,10,12,Waypoint_6
11,53,6,10,12,Waypoint_6
11,69,3,10,12,Waypoint_6
11,140,2,10,12,Waypoint_6
11,159,7,10,12,Waypoint_6
12,0,7,10,12,Waypoint_6
12,16,2,10,12,Waypoint_6
12,24,1,10,12,Waypoint_6
12,41,7,10,12,Waypoint_6
12,95,3,10,12,Waypoint_6
13,28,1,10,12,Waypoint_6
13,48,2,10,12,Waypoint_6
13,93,1,10,12,Waypoint_6
13,94,2,10,12,Waypoint_6
13,134,6,10,12,Waypoint_6
13,135,3,10,12,Waypoint_6
14,10,5,10,12,Waypoint_6
14,25,1,10,12,Waypoint_6
14,30,2,10,12,Waypoint_6
14,82,3,10,12,Waypoint_6
14,162,2,10,12,Waypoint_6
14,166,3,10,12,Waypoint_6
14,172,1,10,12,Waypoint_6
14,188,3,10,12,Waypoint_6
15,49,1,10,12,Waypoint_6
15,91,1,10,12,Waypoint_6
15,108,1,10,12,Waypoint_6
15,147,5,10,12,Waypoint_6
15,180,3,10,12,Waypoint_6
15,187,3,10,12,Waypoint_6
16,38,2,10,12,Waypoint_6
16,47,5,10,12,Waypoint_6
16,122,2,10,12,Waypoint_6
16,135,3,10,12,Waypoint_6
16,166,5,10,12,Waypoint_6
16,176,3,10,12,Waypoint_6
17,28,1,10,12,Waypoint_6
17,72,2,10,12,Waypoint_6
17,89,3,10,12,Waypoint_6
17,120,1,10,12,Waypoint_6
17,168,5,10,12,Waypoint_6
18,0,1,10,12,Waypoint_6
18,1,3,10,12,Waypoint_6
18,50,4,10,12,Waypoint_6
18,53,1,10,12,Waypoint_6
18,123,3,10,12,Waypoint_6
19,23,2,10,12,Waypoint_6
19,28,5,10,12,Waypoint_6
19,36,1,10,12,Waypoint_6
19,46,5,10,12,Waypoint_6
19,47,1,10,12,Waypoint_6
19,57,3,10,12,Waypoint_6
19,66,1,10,12,Waypoint_6
20,36,3,10,12,Waypoint_6
20,153,3,10,12,Waypoint_6
20,174,6,10,12,Waypoint_6
20,181,4,10,12,Waypoint_6
21,41,2,10,12,Waypoint_6
21,86,7,10,12,Waypoint_6
21,115,6,10,12,Waypoint_6
21,131,1,10,12,Waypoint_6
22,49,7,10,12,Waypoint_6
22,76,2,10,12,Waypoint_6
22,133,1,10,12,Waypoint_6
22,140,2,10,12,Waypoint_6
23,92,5,10,12,Waypoint_6
23,98,2,10,12,Waypoint_6
23,143,2,10,12,Waypoint_6
24,127,1,10,12,Waypoint_6
24,198,1,10,12,Waypoint_6
25,24,2,10,12,Waypoint_6
26,199,1,10,12,Waypoint_6
,,,,,
"",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,35,8,10,5,Waypoint_7
0,45,1,10,5,Waypoint_7
0,97,1,10,5,Waypoint_7
0,136,1,10,5,Waypoint_7
0,156,1,10,5,Waypoint_7
1,13,1,10,5,Waypoint_7
1,16,1,10,5,Waypoint_7
1,31,1,10,5,Waypoint_7
1,35,1,10,5,Waypoint_7
1,64,5,10,5,Waypoint_7
1,127,6,10,5,Waypoint_7
1,143,1,10,5,Waypoint_7
2,7,1,10,5,Waypoint_7
2,21,7,10,5,Waypoint_7
2,29,1,10,5,Waypoint_7
2,75,1,10,5,Waypoint_7
2,86,1,10,5,Waypoint_7
2,176,1,10,5,Waypoint_7
3,28,4,10,5,Waypoint_7
3,31,6,10,5,Waypoint_7
3,69,2,10,5,Waypoint_7
3,108,1,10,5,Waypoint_7
3,113,4,10,5,Waypoint_7
3,115,1,10,5,Waypoint_7
3,165,1,10,5,Waypoint_7
4,24,9,10,5,Waypoint_7
4,64,1,10,5,Waypoint_7
4,67,1,10,5,Waypoint_7
4,113,1,10,5,Waypoint_7
4,136,8,10,5,Waypoint_7
5,20,1,10,5,Waypoint_7
5,23,1,10,5,Waypoint_7
5,95,7,10,5,Waypoint_7
5,103,1,10,5,Waypoint_7
5,121,8,10,5,Waypoint_7
5,163,1,10,5,Waypoint_7
6,13,3,10,5,Waypoint_7
6,54,1,10,5,Waypoint_7
6,59,7,10,5,Waypoint_7
6,125,3,10,5,Waypoint_7
6,157,1,10,5,Waypoint_7
7,13,7,10,5,Waypoint_7
7,66,7,10,5,Waypoint_7
7,86,1,10,5,Waypoint_7
7,95,1,10,5,Waypoint_7
7,107,1,10,5,Waypoint_7
8,79,8,10,5,Waypoint_7
8,126,1,10,5,Waypoint_7
8,133,1,10,5,Waypoint_7
8,156,1,10,5,Waypoint_7
9,12,1,10,5,Waypoint_7
9,164,9,10,5,Waypoint_7
10,93,9,10,5,Waypoint_7
11,46,10,10,5,Waypoint_7
12,172,10,10,5,Waypoint_7
13,171,10,10,5,Waypoint_7
14,37,1,10,5,Waypoint_7
14,126,9,10,5,Waypoint_7
15,180,10,10,5,Waypoint_7
16,101,10,10,5,Waypoint_7
16,127,10,10,5,Waypoint_7
17,158,10,10,5,Waypoint_7
19,176,10,10,5,Waypoint_7
19,178,10,10,5,Waypoint_7
