,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,DatasetName,BatchSize,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,ProcessID,StartTime,total_loss,f1_score,mean_loss,val_total_loss,val_f1_score,val_mean_loss,epoch,Epoch 0 mean_loss,Epoch 2 mean_loss,Epoch 4 mean_loss,Epoch 6 mean_loss,Epoch 8 mean_loss,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,spec_total_loss,spec_f1_score,spec_mean_loss,alph_total_loss,alph_f1_score,alph_mean_loss,Epoch 10 mean_loss,Epoch 12 mean_loss,Epoch 14 mean_loss,Epoch 16 mean_loss,Epoch 18 mean_loss,Epoch 20 mean_loss,Epoch 22 mean_loss,Epoch 24 mean_loss,Epoch 26 mean_loss,Epoch 28 mean_loss,Epoch 30 mean_loss,Epoch 32 mean_loss,Epoch 34 mean_loss,Epoch 36 mean_loss,Epoch 38 mean_loss,Epoch 40 mean_loss,Epoch 42 mean_loss,Epoch 44 mean_loss,Epoch 46 mean_loss,Epoch 48 mean_loss,Epoch 50 mean_loss,Epoch 52 mean_loss,Epoch 54 mean_loss,Epoch 56 mean_loss,Epoch 58 mean_loss,Epoch 60 mean_loss,Epoch 62 mean_loss,Epoch 64 mean_loss,Epoch 66 mean_loss,Epoch 68 mean_loss,Epoch 70 mean_loss,Epoch 72 mean_loss,Epoch 74 mean_loss,Epoch 76 mean_loss,Epoch 78 mean_loss,Epoch 80 mean_loss,Epoch 82 mean_loss,Epoch 84 mean_loss,Epoch 86 mean_loss,Epoch 88 mean_loss,Epoch 90 mean_loss,Epoch 92 mean_loss,Epoch 94 mean_loss,Epoch 96 mean_loss,Epoch 98 mean_loss,cpu,cpuModel,TimeForRun,SaveLocation,FromSaveLocation,Epoch waypoint 4 mean_loss,Waypoint 4,Epoch waypoint 3 mean_loss,Waypoint 3,Epoch waypoint 0 mean_loss,Waypoint 0,Epoch waypoint 1 mean_loss,Waypoint 1,Epoch waypoint 2 mean_loss,Waypoint 2
38,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,10496,2024-08-13 15:04:13.819909,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.445516575836033,0.0,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,10496,2024-08-13 15:04:15.455848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0,1.0,0.0,1991.6143951416016,1.0,221.29048834906683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,10602,2024-08-13 15:08:12.237232,0.0,1.0,0.0,0.0,0.0,0.0,9.0,5.239420827229818,0.0,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,10602,2024-08-13 15:08:13.444694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,10703,2024-08-13 15:09:58.499613,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0738042507320642,1.472762223073687e-05,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,10703,2024-08-13 15:09:59.673496,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,0.0,1.0,0.0,1993.0259399414065,1.0,221.44732666015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,10869,2024-08-13 15:15:03.685492,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.1708184629678726,0.0,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,10869,2024-08-13 15:15:05.037358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1406.3671417236328,0.0,66.96986389160156,1564.4037170410156,0.875,173.8226352267795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,10952,2024-08-13 15:17:20.930537,0.0,1.0,0.0,0.0,0.0,0.0,9.0,11.276413493272049,0.0550469120343526,0.0,1.0476917905085277e-06,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,10952,2024-08-13 15:17:22.066386,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,0.0,1.0,0.0,1993.0159759521484,1.0,221.4462195502387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,11072,2024-08-13 15:18:52.097401,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.486599390525468,0.4884060223897298,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,11072,2024-08-13 15:18:53.185675,0.0,1.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,0.0,1.0,0.0,1252.2741241455078,1.0,139.14156934950086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,11243,2024-08-13 15:22:20.304613,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.4055920320252575,0.0,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,11243,2024-08-13 15:22:21.830914,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,0.0,1.0,0.0,1207.7816162109375,1.0,134.19795735677084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,v0.37 - 37,0,CrossEntropy,Adam,0.01,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training|DAIS,0.5,0.5,11243,2024-08-13 15:26:11.415035,4544.76318359375,0.0,151.49210611979166,0.0,0.0,0.0,9.0,151.49210611979166,151.49210611979166,151.49210611979166,151.49210611979166,151.49210611979166,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,11432,2024-08-13 15:26:37.870949,0.0,1.0,0.0,0.0,0.0,0.0,99.0,1.39502324925527,0.0,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
54,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,11432,2024-08-13 15:26:49.064214,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,0.0,1.0,0.0,1185.0731353759766,1.0,131.67479281955295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training|DAIS,0.5,0.5,11432,2024-08-13 15:27:29.819613,5401.080932617188,0.0,180.0360310872396,0.0,0.0,0.0,99.0,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,180.0360310872396,,,,,,,,,,,,,,,
56,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,11861,2024-08-13 15:43:54.849108,0.0,1.0,0.0,0.0,0.0,0.0,99.0,2.771908028920492,4.372440564632416,0.9738557047230036,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
57,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,11861,2024-08-13 15:44:07.167095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,11935,2024-08-13 15:45:31.010809,0.0,1.0,0.0,0.0,0.0,0.0,99.0,3.129899662774388,0.6253150304158529,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
59,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,11935,2024-08-13 15:45:43.654003,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,0.0,1.0,0.0,1186.1308670043943,1.0,131.79231855604382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training|DAIS,0.5,0.5,11935,2024-08-13 15:46:48.627756,31246.24267578125,0.0,1041.5414225260415,0.0,0.0,0.0,99.0,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,1041.5414225260415,,,,,,,,,,,,,,,
61,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,12236,2024-08-13 15:49:28.061313,0.0,1.0,0.0,0.0,0.0,0.0,99.0,19.29267632563909,0.0,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
62,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,12236,2024-08-13 15:49:41.977783,0.5422729253768921,1.0,0.0258225202560424,0.0,0.0,0.0,9.0,,,,,,,,,,,0.2840851563960314,1.0,0.0135278645902872,167.9468183517456,1.0,18.6607575946384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training|DAIS,0.5,0.5,12236,2024-08-13 15:49:45.186423,634.0673828125,0.6666666666666666,21.13557942708333,0.0,0.0,0.0,99.0,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,21.13557942708333,,,,,,,,,,,,,,,
64,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,12330,2024-08-13 15:50:51.226000,0.0,1.0,0.0,0.0,0.0,0.0,99.0,2.833043291833664,0.4113525403870476,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
65,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,12330,2024-08-13 15:51:06.811600,0.0136040478246286,1.0,0.0006478118011727,0.0,0.0,0.0,9.0,,,,,,,,,,,0.0036796683707507,1.0,0.000175222303369,192.51938438415527,1.0,21.391042709350582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,12451,2024-08-13 15:53:40.669974,0.0,1.0,0.0,0.0,0.0,0.0,99.0,5.466862309522306,0.1123475962169019,0.0,0.0,0.0,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
67,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,12451,2024-08-13 15:53:54.693943,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,0.5123032964766026,1.0,0.0243953950703144,138.90875434875488,1.0,15.434306038750542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,v0.37 - 37,0,CrossEntropy,Adam,0.01,100,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training|DAIS,0.5,0.5,12451,2024-08-13 15:54:47.068554,45.43221950531006,0.0,1.5144073168436687,0.0,0.0,0.0,99.0,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,26896.0,19372.0,18720.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/2, 100/1",,,,,,,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,1.5144073168436687,,,,,,,,,,,,,,,
69,v0.37 - 37,0,CrossEntropy,Adam,0.0001,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",,0.5,0.5,12632,2024-08-13 15:56:03.030287,0.0402692237403243,1.0,0.0013423074580108,0.0,0.0,0.0,9.0,10.380711936950684,0.5351350724697113,0.0226317997400959,0.0018935847561806,0.001454622282957,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,v0.37 - 37,0,CrossEntropy,Adam,0.0001,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training,0.5,0.5,12632,2024-08-13 15:56:04.393303,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,0.0,1.0,0.0,1971.9124603271484,1.0,219.10138448079428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,v0.37 - 37,0,CrossEntropy,Adam,0.0001,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",DAIS_training|DAIS,0.5,0.5,12632,2024-08-13 15:56:08.161788,374.81632232666016,0.0,12.493877410888672,0.0,0.0,0.0,9.0,12.493877410888672,12.493877410888672,12.493877410888672,12.493877410888672,12.493877410888672,26896.0,19372.0,90.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/99, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,v0.37 - 37,0,CrossEntropy,Adam,0.0001,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",BERT_theseus,0.5,0.5,12632,2024-08-13 15:56:10.139598,222.3442268371582,0.0,7.411474227905273,0.0,0.0,0.0,9.0,7.411474227905273,7.411474227905273,7.411474227905273,7.411474227905273,7.411474227905273,25390.0,19416.0,0.0,"71/213, 90/100, 100/100","71/213, 90/100, 100/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,v0.37 - 37,0,CrossEntropy,Adam,0.0001,10,SimpleCNN,RandomDummy,3,-2,0,cpu,0.0005,0.0015,"[3, 1, 3, 3]","[0.72, 0.5, 0.7, 0.8]",iteritive_full_theseus,0.5,0.5,12632,2024-08-13 15:56:15.662760,453.9535903930664,0.0,15.131786346435549,0.0,0.0,0.0,9.0,15.131786346435549,15.131786346435549,15.131786346435549,15.131786346435549,15.131786346435549,12924.0,9336.0,0.0,"4/32, 24/3, 30/70, 70/100","4/32, 24/3, 30/70, 70/100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
