,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,TheseusRequiredGrads,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,NumberWeightsplits,ResultsPath,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
148,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 5]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2483223,57:08.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.581717491,0.001921039,,0.00177552,,0.004070585,,0.002056699,,0.001549549,,591.520884,-2752.536576,883200,25970,6492,32.9402611,0.955084217,0.8890419,0,0.952935065,0.942312781,0.992682927,0.568435754,0.988842975,"[0.952935064935065, 0.9423127811590368, 0.9926829268292683, 0.5684357541899442, 0.9888429752066116]",0.001268397,9.758411162,0.950965926,0.874285199,0,0.950287592,0.935635793,0.991880342,0.507204611,0.986417657,"[0.9502875924404273, 0.9356357927786499, 0.9918803418803419, 0.5072046109510087, 0.9864176570458404]",0.001503144,0,8.256453514,67946,68807,0,0,0,"1515/28, 28/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/33, 33/34, 34/34, 34/34, 34/35, 35/35, 35/5","1515/28, 28/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/33, 33/34, 34/34, 34/34, 34/35, 35/35, 35/5",41246,0
149,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1606781,05:51.7,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.595290899,0.002601467,,0.002202543,,0.001992162,,0.00117881,,0.002079745,,612.927191,-1872.314368,554496,25970,6492,29.78439677,0.970767548,0.938064431,0,0.971586972,0.986129635,0.981995696,0.772009029,0.978600823,"[0.9715869715869716, 0.9861296345692184, 0.9819956957640019, 0.7720090293453724, 0.9786008230452675]",0.001146877,7.55952486,0.970531251,0.934297955,0,0.970853428,0.986666667,0.981602876,0.745995423,0.98637138,"[0.9708534283916964, 0.9866666666666667, 0.9816028758722775, 0.7459954233409611, 0.9863713798977853]",0.001164437,0,8.353634119,40748,41338,0,0,0,"1515/19, 19/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/23, 23/23, 23/24, 24/24, 24/5","1515/19, 19/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/23, 23/23, 23/24, 24/24, 24/5",35507,2
150,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 5]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,2483512,06:34.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.572407961,0.001895854,,0.001520295,,0.001527112,,0.000964487,,0.000748662,,620.2040896,-159.72352,883200,25970,6492,16.07312332,0.97956778,0.948254627,0,0.97809292,0.992780749,0.992437464,0.787280702,0.9906813,"[0.9780929198857022, 0.9927807486631016, 0.9924374636416521, 0.7872807017543859, 0.9906813004762891]",0.000618911,4.886031866,0.976715826,0.940845466,0,0.974123539,0.988835726,0.992105825,0.757709251,0.991452991,"[0.9741235392320534, 0.988835725677831, 0.9921058246212929, 0.7577092511013216, 0.9914529914529915]",0.000752624,0,7.911648273,67946,68807,0,0,0,"1515/28, 28/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/33, 33/34, 34/34, 34/34, 34/35, 35/35, 35/5","1515/28, 28/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/33, 33/34, 34/34, 34/34, 34/35, 35/35, 35/5",41246,1
151,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2483223,07:13.7,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.593435526,0.001766929,,0.001722762,,0.001635415,,0.00073644,,0.000660393,,597.149734,1004.60544,554496,25970,6492,12.73482682,0.982720877,0.958220161,0,0.981500026,0.992765273,0.992451037,0.829994276,0.994390193,"[0.9815000263532389, 0.9927652733118971, 0.9924510373224938, 0.8299942759015455, 0.9943901932266778]",0.000490367,4.080336924,0.981625651,0.955402973,0,0.979634248,0.991982897,0.991925202,0.817757009,0.99571551,"[0.9796342477140482, 0.9919828968466061, 0.9919252018699533, 0.8177570093457944, 0.9957155098543273]",0.000628518,0,8.126843452,40748,41338,0,0,0,"1515/19, 19/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/23, 23/23, 23/24, 24/24, 24/5","1515/19, 19/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/23, 23/23, 23/24, 24/24, 24/5",35507,0
152,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1606781,16:18.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.587742805,0.001942465,,0.001108072,,0.001539622,,0.001094983,,0.001043604,,609.5164003,-1256.976384,254976,25970,6492,20.5836714,0.978102162,0.950342653,0,0.984535536,0.973741794,0.992530593,0.845615923,0.955289421,"[0.9845355364897787, 0.973741794310722, 0.9925305927848704, 0.8456159225389994, 0.9552894211576847]",0.000792594,6.486483796,0.97451873,0.943610946,0,0.981210856,0.969298246,0.98998935,0.827433628,0.950122649,"[0.9812108559498957, 0.9692982456140351, 0.9899893503727369, 0.827433628318584, 0.9501226492232215]",0.00099915,0,8.380158424,16546,16838,0,0,0,"1515/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/12, 12/12, 12/5","1515/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/12, 12/12, 12/5",29573,2
153,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,2483512,17:08.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.577963829,0.001564837,,0.001175869,,0.001045643,,0.000599812,,0.000608652,,596.9060597,-648.876032,554496,25970,6492,13.00804054,0.982573348,0.955558044,0,0.983339465,0.987365341,0.993591441,0.820152314,0.993341656,"[0.9833394649708309, 0.9873653411357893, 0.993591441131296, 0.8201523140011716, 0.9933416562630045]",0.000500887,4.720149436,0.980792616,0.951504334,0,0.980983878,0.985676393,0.992735043,0.805825243,0.992301112,"[0.9809838776353865, 0.9856763925729443, 0.9927350427350428, 0.8058252427184466, 0.9923011120615911]",0.000727072,0,7.721648932,40748,41338,0,0,0,"1515/19, 19/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/23, 23/23, 23/24, 24/24, 24/5","1515/19, 19/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/23, 23/23, 23/24, 24/24, 24/5",35507,1
154,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2483223,17:24.6,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.596518278,0.01357231,,0.013570716,,0.013571565,,0.013566507,,0.013566141,,604.3947196,72.306688,254976,25970,6492,352.2993896,0.195342417,0.106992356,0,0,0,0.53496178,0,0,"[0.0, 0.0, 0.5349617803852988, 0.0, 0.0]",0.013565629,87.57989395,0.191988197,0.10621111,0,0,0,0.531055549,0,0,"[0.0, 0.0, 0.5310555492702794, 0.0, 0.0]",0.013490433,0,8.46043539,16546,16838,0,0,0,"1515/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/12, 12/12, 12/5","1515/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/12, 12/12, 12/5",29573,0
155,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",Recreation_Run,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,2483512,27:18.3,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",0.576679468,0.003085157,,0.002488773,,0.001925156,,0.001441645,,0.001406776,,601.5132387,-4015.734784,254976,25970,6492,33.12709971,0.933470368,0.789070451,0,0.936673206,0.966934277,0.991937195,0.066066066,0.983741511,"[0.9366732055731603, 0.96693427677235, 0.9919371949925737, 0.06606606606606606, 0.9837415105988887]",0.001275591,10.36361489,0.92997246,0.776365181,0,0.934442464,0.953829441,0.992082174,0.025862069,0.975609756,"[0.9344424638542286, 0.9538294405214557, 0.9920821741921678, 0.02586206896551724, 0.975609756097561]",0.001596367,0,7.605570793,16546,16838,0,0,0,"1515/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/12, 12/12, 12/5","1515/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/11, 11/12, 12/12, 12/5",29573,1
156,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,1560312,59:12.3,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",20679.32802,0.000727446,,0.00059038,,0.000628813,,0.00058217,,0.000534345,,21264.69047,-5124.128768,2291712,25970,6492,11.96763516,0.985265961,0.96727711,0,0.983038348,0.994239786,0.992631858,0.869184455,0.997291102,"[0.9830383480825958, 0.9942397856664434, 0.9926318579379804, 0.8691844553913519, 0.9972911023129819]",0.000460825,5.102382619,0.983894679,0.964802604,0,0.982361486,0.989845003,0.99146029,0.862921348,0.997424893,"[0.9823614857854327, 0.9898450026723677, 0.9914602903501281, 0.8629213483146068, 0.9974248927038627]",0.000785949,0,8.189154387,185496,187204,0,0,0,"1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",59021,1
157,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1028578,10:27.9,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",21057.6671,0.000409136,,0.000389784,,0.000364073,,0.000336206,,0.00034204,,21640.6022,2330.144768,2291712,25970,6492,6.936004122,0.990127556,0.979451971,0,0.988672883,0.997311105,0.99395482,0.919614148,0.9977069,"[0.9886728834097255, 0.9973111051357892, 0.9939548202354438, 0.9196141479099679, 0.9977069001459246]",0.000267078,3.264444195,0.987917573,0.971836981,0,0.987367985,0.993051844,0.99337182,0.885393258,1,"[0.9873679850900807, 0.9930518439337253, 0.9933718195424417, 0.8853932584269663, 1.0]",0.000502841,0,7.768066883,185496,187204,0,0,0,"1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",59021,2
158,v0.131 - 131,1,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2533010,57:17.0,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",18826.7757,,,,,,,,,,,18834.24994,-4268.91264,3990528,25970,6492,71.47421209,0.911869426,0.79944717,0,0.962350881,0.840878225,0.972214982,0.4551902,0.766601563,"[0.9623508810331619, 0.8408782254413761, 0.9722149820153261, 0.4551901998710509, 0.7666015625]",0.002752184,18.29953098,0.909153428,0.792329471,0,0.958073533,0.833931777,0.973041281,0.447368421,0.749232344,"[0.95807353257364, 0.8339317773788151, 0.9730412805391744, 0.4473684210526316, 0.7492323439099283]",0.002818782,0,7.680444002,327237,329720,54687,0,501,"1515/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1515/68, 75/74, 76/77, 77/73, 78/72, 79/68, 80/61, 81/60, 82/66, 83/58, 84/70, 85/70, 86/70, 87/63, 88/61, 89/58, 90/62, 91/55, 92/62, 93/67, 94/69, 95/81, 96/82, 97/74, 98/86, 99/89, 100/89, 101/92, 102/5",72008,0
