,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score,mean_loss,val_total_loss,val_f1_score,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,NumClasses,NumFeatures,CudaMemory,f1_score_weight,f1_score_macro,val_f1_score_weight,val_f1_score_macro,Dropout,HiddenDim,HiddenDimSize
183,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.49, 0.49, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:32:51.881867,i386,3.74495005607605,0.2252800000005663,80.0,20.0,55.46976852416992,,0.693372106552124,54.6337890625,,2.731689453125,9.0,0.693372106552124,,0.693372106552124,,0.693372106552124,,0.693372106552124,,0.693372106552124,,2.081470012664795,12500.0,12700.0,3500.0,"100/50, 50/50, 50/100","100/50, 50/50, 50/30",4240.0,158.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,
184,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.49, 0.49, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:32:55.493610,i386,0.92246413230896,6.3406080000004295,80.0,20.0,115.42669677734376,,1.442833709716797,95.5228500366211,,4.776142501831055,9.0,1.442833709716797,,1.442833709716797,,1.442833709716797,,1.442833709716797,,1.442833709716797,,2.081607818603516,12201.0,12399.0,0.0,"100/49, 49/49, 49/100","100/49, 49/49, 49/100",4234.0,158.0,100.0,100.0,0.0,0.0,0.0,0.00625,0.0059523809523809,,,
185,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.49, 0.49, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:32:58.478582,i386,0.2427320480346679,-2.2200319999992644,80.0,20.0,1129.1214599609375,,14.11401824951172,1321.995849609375,,66.09979248046875,9.0,14.11401824951172,,14.11401824951172,,14.11401824951172,,14.11401824951172,,14.11401824951172,,2.297755241394043,30602.0,30905.0,24307.0,"100/101, 101/102, 102/100","100/30, 101/30, 102/30",5761.0,158.0,100.0,100.0,0.0,0.0083333333333333,0.0128205128205128,0.0,0.0,,,
186,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.49, 0.49, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:01.822602,i386,0.3755002021789551,-3.932160000000296,80.0,20.0,,,,,,,9.0,,,,,,,,,,,2.071357011795044,25000.0,12700.0,0.0,"100/50, 50/50, 50/100","100/50, 50/50, 50/100",7578.0,158.0,100.0,100.0,0.0,0.0,0.0,0.0047619047619047,0.0050125313283208,,,
187,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:04.792910,i386,0.0400371551513671,-2.5067520000011427,80.0,20.0,1128.8294677734375,,14.110368347167968,1321.6229248046875,,66.08114624023438,9.0,2.246016311645508,,14.110368347167968,,14.110368347167968,,14.110368347167968,,14.110368347167968,,2.15894103050232,30602.0,30905.0,24307.0,"100/101, 101/102, 102/100","100/30, 101/30, 102/30",7578.0,158.0,100.0,100.0,0.0,0.0083333333333333,0.0128205128205128,0.0,0.0,,,
188,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:14.289902,i386,6.743441820144653,7.831551999999647,80.0,20.0,1116.77880859375,,13.959735107421874,1306.0694580078125,,65.30347290039063,9.0,0.1966341018676757,,13.959735107421874,,13.959735107421874,,13.959735107421874,,13.959735107421874,,1.857010126113892,30602.0,30905.0,24307.0,"100/101, 101/102, 102/100","100/30, 101/30, 102/30",7578.0,158.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,
189,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:17.317740,i386,0.4999268054962158,156.06579199999942,80.0,20.0,133.05783081054688,,1.663222885131836,111.40101623535156,,5.570050811767578,9.0,1.663222885131836,,1.663222885131836,,1.663222885131836,,1.663222885131836,,1.663222885131836,,2.404724836349488,20400.0,20602.0,7140.0,"100/102, 102/100","100/102, 102/30",5159.0,158.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,
190,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:24.676160,i386,4.255028963088989,105.29177600000004,80.0,20.0,106.97894287109376,,1.3372367858886718,101.32095336914062,,5.066047668457031,9.0,1.3372367858886718,,1.3372367858886718,,1.3372367858886718,,1.3372367858886718,,1.3372367858886718,,1.9248218536376955,11025.0,11215.0,3150.0,"100/45, 45/45, 45/100","100/45, 45/45, 45/30",4210.0,158.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,
191,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:28.385094,i386,1.0690979957580566,10.969087999999829,80.0,20.0,1175.0230712890625,,14.687788391113282,1078.7008056640625,,53.93504028320312,9.0,14.687788391113282,,14.687788391113282,,14.687788391113282,,14.687788391113282,,14.687788391113282,,1.914143323898316,10736.0,10924.0,0.0,"100/44, 44/44, 44/100","100/44, 44/44, 44/100",4204.0,158.0,100.0,100.0,0.0,0.0038461538461538,0.0027972027972027,0.0,0.0,,,
192,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:31.168863,i386,0.2417340278625488,-11.218944000000192,80.0,20.0,1087.333251953125,,13.591665649414065,1268.9620361328125,,63.44810180664062,9.0,13.591665649414065,,13.591665649414065,,13.591665649414065,,13.591665649414065,,13.591665649414065,,1.9920618534088133,30602.0,30905.0,24579.0,"100/101, 101/102, 102/100","100/30, 101/30, 102/30",5761.0,158.0,100.0,100.0,0.0,0.0041666666666666,0.0064102564102564,0.0,0.0,,,
193,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.44, 0.44, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741067.470592.pt,,50446,2024-09-07 16:33:34.087359,i386,0.2993669509887695,-0.8683519999995042,80.0,20.0,,,,,,,9.0,,,,,,,,,,,1.8496620655059808,22050.0,11215.0,0.0,"100/45, 45/45, 45/100","100/45, 45/45, 45/100",7528.0,158.0,100.0,100.0,0.0,0.0,0.0,0.0047619047619047,0.0050125313283208,,,
194,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:38:33.710108,i386,0.0002081394195556,2.002943999999843,2400.0,600.0,550.1619262695312,,0.229234135945638,3254.758544921875,,5.424597574869792,9.0,0.0285745620727539,ModelStateDict-Waypoint_0-1725741514.7190259.pt,0.3223677825927734,ModelStateDict-Waypoint_1-1725741515.896618.pt,0.5196666463216146,ModelStateDict-Waypoint_2-1725741517.15063.pt,0.30203857421875,ModelStateDict-Waypoint_3-1725741518.354016.pt,0.470272471110026,ModelStateDict-Waypoint_4-1725741519.5437791.pt,6.321027994155884,30602.0,30905.0,0.0,"100/101, 101/102, 102/100","100/101, 101/102, 102/100",3640.0,,100.0,100.0,0.0,0.0002334576598977,0.0002154993783671,0.0001980198019801,0.0001980198019801,,,
195,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:38:40.767380,i386,0.0491771697998046,-1.5769600000003263,2400.0,600.0,419.4541931152344,,0.174772580464681,407.2715759277344,,0.6787859598795573,9.0,0.174772580464681,,0.174772580464681,,0.174772580464681,,0.174772580464681,,0.174772580464681,,5.908897161483765,30602.0,30905.0,402.0,"100/101, 101/102, 102/100","100/99, 101/100, 102/100",4549.0,194.0,100.0,100.0,0.0,0.0022415636322858,0.0021025704802738,0.0002904564315352,0.0002489626556016,,,
196,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:40:38.134632,i386,110.8043429851532,1.7203200000003562,2400.0,600.0,196.28347778320312,,0.0817847824096679,197.07644653320312,,0.3284607442220052,9.0,0.0817847824096679,,0.0817847824096679,,0.0817847824096679,,0.0817847824096679,,0.0817847824096679,,5.512234926223755,30602.0,30905.0,20201.0,"100/101, 101/102, 102/100","100/1, 101/1, 102/100",4549.0,194.0,100.0,100.0,0.0,0.0001243626843048,0.0001570897064902,0.0003508771929824,0.0002631578947368,,,
197,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:40:48.976800,i386,4.627558946609497,5.140480000000025,2400.0,600.0,174.039306640625,,0.072516377766927,176.90040588378906,,0.2948340098063151,9.0,0.072516377766927,,0.072516377766927,,0.072516377766927,,0.072516377766927,,0.072516377766927,,5.85734486579895,20400.0,20602.0,0.0,"100/102, 102/100","100/102, 102/100",4553.0,194.0,100.0,100.0,0.0,0.0021794952325393,0.0022242195789951,0.0008814879735125,0.0008039731229915,,,
198,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:41:03.761762,i386,8.33028507232666,38.44095999999991,2400.0,600.0,83.37677764892578,,0.0347403240203857,84.26284790039062,,0.1404380798339843,9.0,0.0347403240203857,,0.0347403240203857,,0.0347403240203857,,0.0347403240203857,,0.0347403240203857,,5.834467887878418,30200.0,30501.0,0.0,"100/100, 100/101, 101/100","100/100, 100/101, 101/100",4543.0,194.0,100.0,100.0,0.0,0.0020555473323307,0.001793286477884,0.0020728972377653,0.0025574651389999,,,
199,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:41:13.872541,i386,3.66110110282898,1.5319039999994857,2400.0,600.0,63.54052734375,,0.0264752197265625,62.81691360473633,,0.1046948560078938,9.0,0.0264752197265625,,0.0264752197265625,,0.0264752197265625,,0.0264752197265625,,0.0264752197265625,,6.255295991897583,29800.0,30099.0,64.0,"100/99, 99/100, 100/100","100/99, 99/100, 100/100",4537.0,194.0,100.0,100.0,0.0,0.0010140491885854,0.0009815816561179,0.0002745098039215,0.000235294117647,,,
200,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:41:21.187070,i386,0.4014270305633545,-20.82406400000036,2400.0,600.0,3211.175537109375,,1.3379898071289062,3184.808837890625,,5.3080147298177085,9.0,1.3379898071289062,,1.3379898071289062,,1.3379898071289062,,1.3379898071289062,,1.3379898071289062,,6.894402027130127,30602.0,30905.0,21569.0,"100/101, 101/102, 102/100","100/30, 101/30, 102/30",5761.0,194.0,100.0,100.0,0.0,0.0004148723909749,0.0003986911612014,9.179575444635684e-05,0.0001376936316695,,,
201,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.99, 0.99, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:41:30.388505,i386,1.6898198127746582,-61.837311999999656,2400.0,600.0,,,,,,,9.0,,,,,,,,,,,6.220567941665649,60400.0,30501.0,0.0,"100/100, 100/101, 101/100","100/100, 100/101, 101/100",8083.0,194.0,100.0,100.0,0.0,0.0002503090234857,0.0002224969097651,0.0004433497536945,0.000295566502463,,,
202,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,RandomDummy,3000,0.2,0,-2,0,cpu,0.001,0.001,"[30, 30, 30]","[0.7, 0.7, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 30]",ModelStateDict1725741520.63626.pt,,50763,2024-09-07 16:41:37.926235,i386,0.0353138446807861,-3.1948799999991024,2400.0,600.0,3210.361328125,,1.3376505533854166,3184.000732421875,,5.306667887369792,9.0,0.1001519203186035,,1.3376505533854166,,1.3376505533854166,,1.3376505533854166,,1.3376505533854166,,6.375137090682983,30602.0,30905.0,21569.0,"100/101, 101/102, 102/100","100/30, 101/30, 102/30",6367.0,194.0,100.0,100.0,0.0,0.0004230236578173,0.0004061886409823,9.163802978235968e-05,0.0001374570446735,,,
203,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:49:17.469972,i386,0.0261039733886718,5.795839999999771,800.0,200.0,101.05138397216795,,0.1263142299652099,181.07177734375,,0.90535888671875,9.0,0.0038802027702331,ModelStateDict-Waypoint_0-1725742387.9430468.pt,0.0608375787734985,ModelStateDict-Waypoint_1-1725742389.0625238.pt,0.511894760131836,ModelStateDict-Waypoint_2-1725742389.9074292.pt,0.1134897708892822,ModelStateDict-Waypoint_3-1725742390.854697.pt,0.1632459831237793,ModelStateDict-Waypoint_4-1725742391.679178.pt,12.59649896621704,165357.0,165580.0,0.0,"1515/101, 101/102, 102/20","1515/101, 101/102, 102/20",8660.0,,20.0,1515.0,0.0,0.8255496770988574,0.1003918971132085,0.7873926380368097,0.2039877300613496,,,
204,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:53:13.266174,i386,0.0501058101654052,-2.064383999999336,800.0,200.0,156.04498291015625,,0.1950562286376953,203.5477752685547,,1.0177388763427735,9.0,0.1950562286376953,,0.1950562286376953,,0.1950562286376953,,0.1950562286376953,,0.1950562286376953,,4.194011926651001,165357.0,165580.0,3232.0,"1515/101, 101/102, 102/20","1515/99, 101/100, 102/20",10824.0,203.0,20.0,1515.0,0.0,0.8191191904047976,0.096951524237881,0.7803395061728395,0.2021604938271605,,,
205,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:54:27.894834,i386,69.80661392211914,-149.1394560000008,800.0,200.0,1.3152470588684082,,0.0016440588235855,0.7559190392494202,,0.0037795951962471,9.0,0.0016440588235855,,0.0016440588235855,,0.0016440588235855,,0.0016440588235855,,0.0016440588235855,,5.168397903442383,165357.0,165580.0,161701.0,"1515/101, 101/102, 102/20","1515/1, 101/1, 102/20",10824.0,203.0,20.0,1515.0,0.0,0.9090925209542232,0.1210509348807221,0.9478117048346056,0.4910941475826972,,,
206,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:54:37.228161,i386,3.252776861190796,9.9082240000007,800.0,200.0,2.814734697341919,,0.0035184183716773,2.778696298599243,,0.0138934814929962,9.0,0.0035184183716773,,0.0035184183716773,,0.0035184183716773,,0.0035184183716773,,0.0035184183716773,,5.442857027053833,156570.0,156692.0,0.0,"1515/102, 102/20","1515/102, 102/20",10828.0,203.0,20.0,1515.0,0.0,0.3101924395679753,0.0364477970169724,0.3490730837789662,0.0372103386809269,,,
207,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:54:48.931685,i386,5.359376907348633,16.068607999999585,800.0,200.0,3.3185622692108154,,0.0041482028365135,3.2108709812164307,,0.0160543549060821,9.0,0.0041482028365135,,0.0041482028365135,,0.0041482028365135,,0.0041482028365135,,0.0041482028365135,,5.850970268249512,163620.0,163841.0,0.0,"1515/100, 100/101, 101/20","1515/100, 100/101, 101/20",10818.0,203.0,20.0,1515.0,0.0,0.3329175257731959,0.0208611279563371,0.462319391634981,0.0479087452471482,,,
208,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:54:59.456801,i386,3.802256107330322,341.3688320000001,800.0,200.0,70.54351806640625,,0.0881793975830078,63.20914077758789,,0.3160457038879394,9.0,0.0881793975830078,,0.0881793975830078,,0.0881793975830078,,0.0881793975830078,,0.0881793975830078,,6.706602096557617,161885.0,162104.0,110.0,"1515/99, 99/100, 100/20","1515/99, 99/100, 100/20",10812.0,203.0,20.0,1515.0,0.0,0.0065104166666666,0.0189393939393939,0.0066216216216216,0.0315315315315315,,,
209,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:55:08.461158,i386,1.2745859622955322,-0.2498560000003635,800.0,200.0,44.96956634521485,,0.0562119579315185,60.00615310668945,,0.3000307655334472,9.0,0.0562119579315185,,0.0562119579315185,,0.0562119579315185,,0.0562119579315185,,0.0562119579315185,,6.055233001708984,165357.0,165580.0,115171.0,"1515/101, 101/102, 102/20","1515/30, 101/30, 102/20",14706.0,203.0,20.0,1515.0,0.0,0.8176694993194276,0.1186117140206092,0.7832275541795666,0.3297213622291021,,,
210,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.99, 0.99, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:55:16.906425,i386,1.5124742984771729,1.519615999999587,800.0,200.0,,,,,,,9.0,,,,,,,,,,,5.517251968383789,327240.0,163841.0,0.0,"1515/100, 100/101, 101/20","1515/100, 100/101, 101/20",22288.0,203.0,20.0,1515.0,0.0,0.9090925209542232,0.1210509348807221,0.9478117048346056,0.4910941475826972,,,
211,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.7, 0.7, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:55:23.771776,i386,0.0534429550170898,-16.199679999999717,800.0,200.0,45.0933723449707,,0.0563667154312133,60.21254348754883,,0.3010627174377441,9.0,0.1268121910095214,,0.0563667154312133,,0.0563667154312133,,0.0563667154312133,,0.0563667154312133,,5.314384937286377,165357.0,165580.0,115171.0,"1515/101, 101/102, 102/20","1515/30, 101/30, 102/20",16647.0,203.0,20.0,1515.0,0.0,0.8202818146955054,0.163128632544187,0.7832275541795666,0.3297213622291021,,,
212,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.7, 0.7, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:56:38.258325,i386,68.37248110771179,-96.46899200000009,800.0,200.0,36.70336532592773,,0.0458792066574096,48.6486930847168,,0.243243465423584,9.0,0.0010640920698642,,0.0458792066574096,,0.0458792066574096,,0.0458792066574096,,0.0458792066574096,,4.807200908660889,165357.0,165580.0,115171.0,"1515/101, 101/102, 102/20","1515/30, 101/30, 102/20",16647.0,203.0,20.0,1515.0,0.0,0.8234818552327157,0.1200335097780047,0.7869611277944611,0.3326103881659437,,,
213,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.7, 0.7, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:56:46.546236,i386,2.6874899864196777,-29.72876800000085,800.0,200.0,3.457984685897827,,0.0043224808573722,3.2922475337982178,,0.016461237668991,9.0,0.0043224808573722,,0.0043224808573722,,0.0043224808573722,,0.0043224808573722,,0.0043224808573722,,4.603568077087402,156570.0,156692.0,0.0,"1515/102, 102/20","1515/102, 102/20",11194.0,203.0,20.0,1515.0,0.0,0.3357502569373073,0.0275120562890347,0.4453846153846154,0.0576923076923076,,,
214,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.7, 0.7, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:57:06.188223,i386,14.358697891235352,333.12358400000085,800.0,200.0,2.701773405075073,,0.0033772167563438,2.67758846282959,,0.0133879423141479,9.0,0.0033772167563438,,0.0033772167563438,,0.0033772167563438,,0.0033772167563438,,0.0033772167563438,,5.14371395111084,114117.0,114280.0,0.0,"1515/71, 71/72, 72/20","1515/71, 71/72, 72/20",10644.0,203.0,20.0,1515.0,0.0,0.3799925224327019,0.0404785643070787,0.5108823529411765,0.0661764705882353,,,
215,v0.71 - 71,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3000,0.2,1000,-2,0,cpu,0.001,0.001,"[30, 30, 20]","[0.7, 0.7, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[10, 10, 20]",ModelStateDict1725742393.112873.pt,,51097,2024-09-07 16:57:14.385105,i386,2.2838246822357178,14.331904000000575,800.0,200.0,19.59459686279297,,0.0244932460784912,17.24169921875,,0.08620849609375,9.0,0.0244932460784912,,0.0244932460784912,,0.0244932460784912,,0.0244932460784912,,0.0244932460784912,,5.386883020401001,112440.0,112601.0,70.0,"1515/70, 70/71, 71/20","1515/70, 70/71, 71/20",10638.0,203.0,20.0,1515.0,0.0,0.0841901119524242,0.030580997710206,0.1163186274509804,0.0508714596949891,,,
