"datasets/ontologies/model(BigModel(toOntology).csv 0).ttl",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
,,,,,
"datasets/ontologies/model(BigModel(toOntology).csv 37).ttl",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
,,,,,
"datasets/ontologies/random_model (0).ttl",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,4,1,9,0,RandomConnections
0,22,1,9,0,RandomConnections
0,42,1,9,0,RandomConnections
0,54,1,9,0,RandomConnections
0,68,1,9,0,RandomConnections
0,83,1,9,0,RandomConnections
0,91,1,9,0,RandomConnections
0,97,1,9,0,RandomConnections
0,105,1,9,0,RandomConnections
0,111,1,9,0,RandomConnections
0,115,1,9,0,RandomConnections
0,116,1,9,0,RandomConnections
0,126,1,9,0,RandomConnections
0,149,1,9,0,RandomConnections
0,152,1,9,0,RandomConnections
0,156,1,9,0,RandomConnections
0,158,1,9,0,RandomConnections
1,27,1,9,0,RandomConnections
1,37,2,9,0,RandomConnections
1,77,1,9,0,RandomConnections
1,85,1,9,0,RandomConnections
1,89,2,9,0,RandomConnections
1,96,1,9,0,RandomConnections
1,105,1,9,0,RandomConnections
1,118,1,9,0,RandomConnections
1,132,1,9,0,RandomConnections
1,147,1,9,0,RandomConnections
1,157,1,9,0,RandomConnections
1,169,1,9,0,RandomConnections
2,7,1,9,0,RandomConnections
2,11,1,9,0,RandomConnections
2,24,1,9,0,RandomConnections
2,26,1,9,0,RandomConnections
2,36,1,9,0,RandomConnections
2,39,1,9,0,RandomConnections
2,52,1,9,0,RandomConnections
2,53,2,9,0,RandomConnections
2,91,1,9,0,RandomConnections
2,100,1,9,0,RandomConnections
2,107,1,9,0,RandomConnections
2,133,1,9,0,RandomConnections
2,135,1,9,0,RandomConnections
2,165,1,9,0,RandomConnections
2,170,1,9,0,RandomConnections
3,13,1,9,0,RandomConnections
3,22,1,9,0,RandomConnections
3,28,1,9,0,RandomConnections
3,36,1,9,0,RandomConnections
3,48,1,9,0,RandomConnections
3,70,1,9,0,RandomConnections
3,81,1,9,0,RandomConnections
3,91,1,9,0,RandomConnections
3,103,1,9,0,RandomConnections
3,113,1,9,0,RandomConnections
3,144,2,9,0,RandomConnections
3,152,1,9,0,RandomConnections
3,158,1,9,0,RandomConnections
4,15,1,9,0,RandomConnections
4,33,1,9,0,RandomConnections
4,51,1,9,0,RandomConnections
4,70,1,9,0,RandomConnections
4,71,1,9,0,RandomConnections
4,94,1,9,0,RandomConnections
4,95,1,9,0,RandomConnections
4,97,1,9,0,RandomConnections
4,100,1,9,0,RandomConnections
4,101,1,9,0,RandomConnections
4,108,1,9,0,RandomConnections
4,114,1,9,0,RandomConnections
4,131,1,9,0,RandomConnections
4,134,1,9,0,RandomConnections
4,161,1,9,0,RandomConnections
5,12,1,9,0,RandomConnections
5,42,1,9,0,RandomConnections
5,55,1,9,0,RandomConnections
5,60,1,9,0,RandomConnections
5,65,1,9,0,RandomConnections
5,80,1,9,0,RandomConnections
5,96,1,9,0,RandomConnections
5,101,1,9,0,RandomConnections
5,111,1,9,0,RandomConnections
5,113,1,9,0,RandomConnections
5,120,1,9,0,RandomConnections
5,135,1,9,0,RandomConnections
5,138,3,9,0,RandomConnections
6,26,1,9,0,RandomConnections
6,30,1,9,0,RandomConnections
6,32,1,9,0,RandomConnections
6,40,1,9,0,RandomConnections
6,45,1,9,0,RandomConnections
6,48,1,9,0,RandomConnections
6,87,1,9,0,RandomConnections
6,94,1,9,0,RandomConnections
6,100,1,9,0,RandomConnections
6,120,1,9,0,RandomConnections
6,127,1,9,0,RandomConnections
6,135,1,9,0,RandomConnections
6,137,1,9,0,RandomConnections
6,139,1,9,0,RandomConnections
6,142,1,9,0,RandomConnections
6,154,1,9,0,RandomConnections
6,175,1,9,0,RandomConnections
7,1,1,9,0,RandomConnections
7,26,1,9,0,RandomConnections
7,40,1,9,0,RandomConnections
7,43,1,9,0,RandomConnections
7,59,1,9,0,RandomConnections
7,93,1,9,0,RandomConnections
7,95,1,9,0,RandomConnections
7,97,1,9,0,RandomConnections
7,101,1,9,0,RandomConnections
7,112,1,9,0,RandomConnections
7,137,1,9,0,RandomConnections
7,139,1,9,0,RandomConnections
7,140,1,9,0,RandomConnections
7,147,1,9,0,RandomConnections
7,163,1,9,0,RandomConnections
7,171,1,9,0,RandomConnections
8,10,1,9,0,RandomConnections
8,28,1,9,0,RandomConnections
8,40,1,9,0,RandomConnections
8,49,1,9,0,RandomConnections
8,56,1,9,0,RandomConnections
8,62,1,9,0,RandomConnections
8,72,1,9,0,RandomConnections
8,73,1,9,0,RandomConnections
8,89,1,9,0,RandomConnections
8,92,1,9,0,RandomConnections
8,103,1,9,0,RandomConnections
8,107,1,9,0,RandomConnections
8,146,1,9,0,RandomConnections
8,150,1,9,0,RandomConnections
8,177,1,9,0,RandomConnections
8,179,1,9,0,RandomConnections
9,1,2,9,0,RandomConnections
9,5,1,9,0,RandomConnections
9,7,1,9,0,RandomConnections
9,13,1,9,0,RandomConnections
9,33,1,9,0,RandomConnections
9,34,1,9,0,RandomConnections
9,55,1,9,0,RandomConnections
9,57,1,9,0,RandomConnections
9,98,1,9,0,RandomConnections
9,111,1,9,0,RandomConnections
9,130,1,9,0,RandomConnections
9,133,1,9,0,RandomConnections
9,147,1,9,0,RandomConnections
9,176,1,9,0,RandomConnections
10,2,1,9,0,RandomConnections
10,31,1,9,0,RandomConnections
10,43,1,9,0,RandomConnections
10,99,1,9,0,RandomConnections
10,114,1,9,0,RandomConnections
10,126,1,9,0,RandomConnections
10,161,1,9,0,RandomConnections
10,166,1,9,0,RandomConnections
10,173,1,9,0,RandomConnections
10,178,1,9,0,RandomConnections
10,182,1,9,0,RandomConnections
11,15,1,9,0,RandomConnections
11,59,1,9,0,RandomConnections
11,60,1,9,0,RandomConnections
11,74,1,9,0,RandomConnections
11,83,1,9,0,RandomConnections
11,88,1,9,0,RandomConnections
11,94,1,9,0,RandomConnections
11,116,1,9,0,RandomConnections
11,130,1,9,0,RandomConnections
11,149,1,9,0,RandomConnections
11,171,1,9,0,RandomConnections
11,174,1,9,0,RandomConnections
11,176,1,9,0,RandomConnections
11,177,2,9,0,RandomConnections
11,182,2,9,0,RandomConnections
12,16,1,9,0,RandomConnections
12,18,1,9,0,RandomConnections
12,33,1,9,0,RandomConnections
12,38,1,9,0,RandomConnections
12,45,1,9,0,RandomConnections
12,77,1,9,0,RandomConnections
12,87,1,9,0,RandomConnections
12,94,1,9,0,RandomConnections
12,128,1,9,0,RandomConnections
12,148,2,9,0,RandomConnections
12,153,1,9,0,RandomConnections
12,159,1,9,0,RandomConnections
12,185,1,9,0,RandomConnections
13,15,1,9,0,RandomConnections
13,22,1,9,0,RandomConnections
13,27,2,9,0,RandomConnections
13,31,1,9,0,RandomConnections
13,39,1,9,0,RandomConnections
13,42,1,9,0,RandomConnections
13,49,1,9,0,RandomConnections
13,69,1,9,0,RandomConnections
13,73,1,9,0,RandomConnections
13,88,1,9,0,RandomConnections
13,93,1,9,0,RandomConnections
13,94,1,9,0,RandomConnections
13,105,1,9,0,RandomConnections
14,47,1,9,0,RandomConnections
14,51,1,9,0,RandomConnections
14,55,1,9,0,RandomConnections
14,61,1,9,0,RandomConnections
14,62,1,9,0,RandomConnections
14,70,1,9,0,RandomConnections
14,94,1,9,0,RandomConnections
14,96,1,9,0,RandomConnections
14,143,1,9,0,RandomConnections
14,159,1,9,0,RandomConnections
14,179,1,9,0,RandomConnections
15,18,2,9,0,RandomConnections
15,33,1,9,0,RandomConnections
15,40,1,9,0,RandomConnections
15,78,1,9,0,RandomConnections
15,83,1,9,0,RandomConnections
15,88,1,9,0,RandomConnections
15,143,1,9,0,RandomConnections
15,145,1,9,0,RandomConnections
15,147,1,9,0,RandomConnections
15,168,1,9,0,RandomConnections
15,173,1,9,0,RandomConnections
15,184,1,9,0,RandomConnections
16,19,1,9,0,RandomConnections
16,34,1,9,0,RandomConnections
16,44,1,9,0,RandomConnections
16,70,1,9,0,RandomConnections
16,78,1,9,0,RandomConnections
16,85,1,9,0,RandomConnections
16,89,1,9,0,RandomConnections
16,107,1,9,0,RandomConnections
16,109,1,9,0,RandomConnections
16,118,1,9,0,RandomConnections
16,122,1,9,0,RandomConnections
16,125,1,9,0,RandomConnections
16,136,1,9,0,RandomConnections
16,137,1,9,0,RandomConnections
16,149,1,9,0,RandomConnections
16,160,1,9,0,RandomConnections
16,177,1,9,0,RandomConnections
16,179,1,9,0,RandomConnections
17,2,1,9,0,RandomConnections
17,28,1,9,0,RandomConnections
17,30,1,9,0,RandomConnections
17,48,1,9,0,RandomConnections
17,51,1,9,0,RandomConnections
17,54,1,9,0,RandomConnections
17,78,1,9,0,RandomConnections
17,79,1,9,0,RandomConnections
17,82,1,9,0,RandomConnections
17,92,1,9,0,RandomConnections
17,123,1,9,0,RandomConnections
17,143,1,9,0,RandomConnections
17,167,1,9,0,RandomConnections
18,3,1,9,0,RandomConnections
18,4,1,9,0,RandomConnections
18,10,1,9,0,RandomConnections
18,22,1,9,0,RandomConnections
18,63,1,9,0,RandomConnections
18,67,1,9,0,RandomConnections
18,71,1,9,0,RandomConnections
18,78,1,9,0,RandomConnections
18,143,1,9,0,RandomConnections
18,159,1,9,0,RandomConnections
18,161,1,9,0,RandomConnections
18,166,1,9,0,RandomConnections
18,179,1,9,0,RandomConnections
18,192,1,9,0,RandomConnections
19,12,1,9,0,RandomConnections
19,14,1,9,0,RandomConnections
19,52,1,9,0,RandomConnections
19,73,2,9,0,RandomConnections
19,76,1,9,0,RandomConnections
19,95,1,9,0,RandomConnections
19,103,1,9,0,RandomConnections
19,138,1,9,0,RandomConnections
19,141,1,9,0,RandomConnections
20,6,1,9,0,RandomConnections
20,47,1,9,0,RandomConnections
20,63,1,9,0,RandomConnections
20,80,1,9,0,RandomConnections
20,111,1,9,0,RandomConnections
20,143,1,9,0,RandomConnections
20,156,1,9,0,RandomConnections
20,187,1,9,0,RandomConnections
21,4,1,9,0,RandomConnections
21,19,2,9,0,RandomConnections
21,30,1,9,0,RandomConnections
21,54,1,9,0,RandomConnections
21,111,1,9,0,RandomConnections
21,144,1,9,0,RandomConnections
21,173,1,9,0,RandomConnections
22,7,1,9,0,RandomConnections
22,50,1,9,0,RandomConnections
22,91,1,9,0,RandomConnections
23,68,1,9,0,RandomConnections
23,148,1,9,0,RandomConnections
24,168,1,9,0,RandomConnections
,,,,,
"datasets/ontologies/random_model (1).ttl",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,7,1,9,1,RandomConnections
0,17,1,9,1,RandomConnections
0,28,1,9,1,RandomConnections
0,32,1,9,1,RandomConnections
0,49,1,9,1,RandomConnections
0,67,1,9,1,RandomConnections
0,82,1,9,1,RandomConnections
0,97,1,9,1,RandomConnections
0,106,1,9,1,RandomConnections
0,107,1,9,1,RandomConnections
0,133,2,9,1,RandomConnections
0,159,1,9,1,RandomConnections
0,163,1,9,1,RandomConnections
1,7,1,9,1,RandomConnections
1,32,1,9,1,RandomConnections
1,40,1,9,1,RandomConnections
1,52,1,9,1,RandomConnections
1,72,1,9,1,RandomConnections
1,83,1,9,1,RandomConnections
1,93,1,9,1,RandomConnections
1,103,1,9,1,RandomConnections
1,109,1,9,1,RandomConnections
1,113,1,9,1,RandomConnections
1,116,1,9,1,RandomConnections
2,2,1,9,1,RandomConnections
2,24,1,9,1,RandomConnections
2,37,3,9,1,RandomConnections
2,47,1,9,1,RandomConnections
2,59,1,9,1,RandomConnections
2,73,1,9,1,RandomConnections
2,79,1,9,1,RandomConnections
2,85,1,9,1,RandomConnections
2,87,1,9,1,RandomConnections
2,90,1,9,1,RandomConnections
2,103,1,9,1,RandomConnections
2,107,1,9,1,RandomConnections
2,110,1,9,1,RandomConnections
2,125,1,9,1,RandomConnections
2,154,1,9,1,RandomConnections
2,167,1,9,1,RandomConnections
3,10,1,9,1,RandomConnections
3,42,1,9,1,RandomConnections
3,55,1,9,1,RandomConnections
3,57,1,9,1,RandomConnections
3,60,1,9,1,RandomConnections
3,61,1,9,1,RandomConnections
3,70,1,9,1,RandomConnections
3,83,1,9,1,RandomConnections
3,98,1,9,1,RandomConnections
3,107,1,9,1,RandomConnections
3,124,1,9,1,RandomConnections
3,126,1,9,1,RandomConnections
3,130,1,9,1,RandomConnections
3,169,1,9,1,RandomConnections
4,16,1,9,1,RandomConnections
4,20,1,9,1,RandomConnections
4,30,1,9,1,RandomConnections
4,45,1,9,1,RandomConnections
4,54,1,9,1,RandomConnections
4,71,1,9,1,RandomConnections
4,72,1,9,1,RandomConnections
4,86,1,9,1,RandomConnections
4,87,1,9,1,RandomConnections
4,97,1,9,1,RandomConnections
4,106,1,9,1,RandomConnections
4,125,1,9,1,RandomConnections
4,128,1,9,1,RandomConnections
4,152,1,9,1,RandomConnections
4,165,1,9,1,RandomConnections
4,169,1,9,1,RandomConnections
5,16,1,9,1,RandomConnections
5,32,1,9,1,RandomConnections
5,40,1,9,1,RandomConnections
5,43,1,9,1,RandomConnections
5,45,1,9,1,RandomConnections
5,77,1,9,1,RandomConnections
5,96,1,9,1,RandomConnections
5,100,1,9,1,RandomConnections
5,106,1,9,1,RandomConnections
5,117,1,9,1,RandomConnections
5,130,1,9,1,RandomConnections
5,166,1,9,1,RandomConnections
5,174,1,9,1,RandomConnections
6,17,1,9,1,RandomConnections
6,46,1,9,1,RandomConnections
6,52,2,9,1,RandomConnections
6,69,1,9,1,RandomConnections
6,73,1,9,1,RandomConnections
6,75,1,9,1,RandomConnections
6,127,1,9,1,RandomConnections
6,162,1,9,1,RandomConnections
7,9,1,9,1,RandomConnections
7,20,1,9,1,RandomConnections
7,29,1,9,1,RandomConnections
7,36,1,9,1,RandomConnections
7,59,1,9,1,RandomConnections
7,68,1,9,1,RandomConnections
7,69,1,9,1,RandomConnections
7,81,1,9,1,RandomConnections
7,83,1,9,1,RandomConnections
7,99,1,9,1,RandomConnections
7,124,1,9,1,RandomConnections
7,132,1,9,1,RandomConnections
7,143,1,9,1,RandomConnections
7,154,1,9,1,RandomConnections
7,161,1,9,1,RandomConnections
8,6,1,9,1,RandomConnections
8,24,1,9,1,RandomConnections
8,32,1,9,1,RandomConnections
8,55,1,9,1,RandomConnections
8,66,1,9,1,RandomConnections
8,73,1,9,1,RandomConnections
8,78,1,9,1,RandomConnections
8,106,1,9,1,RandomConnections
8,109,2,9,1,RandomConnections
8,132,1,9,1,RandomConnections
8,143,1,9,1,RandomConnections
8,155,1,9,1,RandomConnections
8,156,1,9,1,RandomConnections
8,160,1,9,1,RandomConnections
8,165,1,9,1,RandomConnections
8,181,1,9,1,RandomConnections
9,0,1,9,1,RandomConnections
9,4,1,9,1,RandomConnections
9,30,1,9,1,RandomConnections
9,54,1,9,1,RandomConnections
9,83,1,9,1,RandomConnections
9,96,1,9,1,RandomConnections
9,117,1,9,1,RandomConnections
9,120,1,9,1,RandomConnections
9,123,1,9,1,RandomConnections
9,124,1,9,1,RandomConnections
9,137,1,9,1,RandomConnections
9,138,1,9,1,RandomConnections
9,182,1,9,1,RandomConnections
9,183,1,9,1,RandomConnections
10,3,1,9,1,RandomConnections
10,7,1,9,1,RandomConnections
10,45,2,9,1,RandomConnections
10,46,1,9,1,RandomConnections
10,63,1,9,1,RandomConnections
10,70,1,9,1,RandomConnections
10,73,1,9,1,RandomConnections
10,95,1,9,1,RandomConnections
10,98,2,9,1,RandomConnections
10,110,1,9,1,RandomConnections
10,123,1,9,1,RandomConnections
10,139,1,9,1,RandomConnections
10,141,1,9,1,RandomConnections
10,181,1,9,1,RandomConnections
11,21,1,9,1,RandomConnections
11,25,1,9,1,RandomConnections
11,45,2,9,1,RandomConnections
11,77,1,9,1,RandomConnections
11,84,1,9,1,RandomConnections
11,101,1,9,1,RandomConnections
11,108,1,9,1,RandomConnections
11,109,1,9,1,RandomConnections
11,118,1,9,1,RandomConnections
11,127,1,9,1,RandomConnections
11,146,1,9,1,RandomConnections
12,5,1,9,1,RandomConnections
12,18,1,9,1,RandomConnections
12,26,1,9,1,RandomConnections
12,28,1,9,1,RandomConnections
12,30,1,9,1,RandomConnections
12,89,1,9,1,RandomConnections
12,92,1,9,1,RandomConnections
12,95,1,9,1,RandomConnections
12,96,1,9,1,RandomConnections
12,112,1,9,1,RandomConnections
12,116,1,9,1,RandomConnections
12,132,1,9,1,RandomConnections
12,143,1,9,1,RandomConnections
12,157,1,9,1,RandomConnections
12,158,1,9,1,RandomConnections
12,164,1,9,1,RandomConnections
13,0,1,9,1,RandomConnections
13,2,1,9,1,RandomConnections
13,8,1,9,1,RandomConnections
13,49,1,9,1,RandomConnections
13,60,1,9,1,RandomConnections
13,101,1,9,1,RandomConnections
13,107,1,9,1,RandomConnections
13,116,1,9,1,RandomConnections
13,118,1,9,1,RandomConnections
13,123,1,9,1,RandomConnections
13,138,1,9,1,RandomConnections
13,183,1,9,1,RandomConnections
13,184,1,9,1,RandomConnections
14,8,1,9,1,RandomConnections
14,27,1,9,1,RandomConnections
14,59,1,9,1,RandomConnections
14,77,1,9,1,RandomConnections
14,88,1,9,1,RandomConnections
14,96,1,9,1,RandomConnections
14,105,1,9,1,RandomConnections
14,106,1,9,1,RandomConnections
14,117,1,9,1,RandomConnections
14,128,1,9,1,RandomConnections
14,152,2,9,1,RandomConnections
14,174,2,9,1,RandomConnections
14,175,1,9,1,RandomConnections
14,184,1,9,1,RandomConnections
15,0,1,9,1,RandomConnections
15,15,1,9,1,RandomConnections
15,33,1,9,1,RandomConnections
15,43,1,9,1,RandomConnections
15,52,1,9,1,RandomConnections
15,56,1,9,1,RandomConnections
15,68,1,9,1,RandomConnections
15,83,1,9,1,RandomConnections
15,99,1,9,1,RandomConnections
15,138,1,9,1,RandomConnections
15,165,1,9,1,RandomConnections
15,166,1,9,1,RandomConnections
15,169,1,9,1,RandomConnections
15,174,1,9,1,RandomConnections
16,3,1,9,1,RandomConnections
16,5,1,9,1,RandomConnections
16,8,1,9,1,RandomConnections
16,23,1,9,1,RandomConnections
16,26,1,9,1,RandomConnections
16,34,1,9,1,RandomConnections
16,38,1,9,1,RandomConnections
16,42,1,9,1,RandomConnections
16,62,1,9,1,RandomConnections
16,106,1,9,1,RandomConnections
16,128,1,9,1,RandomConnections
16,138,1,9,1,RandomConnections
16,163,1,9,1,RandomConnections
16,164,1,9,1,RandomConnections
16,165,1,9,1,RandomConnections
16,185,1,9,1,RandomConnections
17,0,1,9,1,RandomConnections
17,24,1,9,1,RandomConnections
17,48,1,9,1,RandomConnections
17,51,1,9,1,RandomConnections
17,54,1,9,1,RandomConnections
17,59,1,9,1,RandomConnections
17,70,1,9,1,RandomConnections
17,86,1,9,1,RandomConnections
17,111,1,9,1,RandomConnections
17,129,1,9,1,RandomConnections
17,138,1,9,1,RandomConnections
17,146,1,9,1,RandomConnections
17,150,1,9,1,RandomConnections
17,162,1,9,1,RandomConnections
18,4,1,9,1,RandomConnections
18,26,1,9,1,RandomConnections
18,46,1,9,1,RandomConnections
18,70,1,9,1,RandomConnections
18,125,1,9,1,RandomConnections
18,127,1,9,1,RandomConnections
18,130,1,9,1,RandomConnections
18,144,1,9,1,RandomConnections
18,152,1,9,1,RandomConnections
18,156,1,9,1,RandomConnections
18,157,1,9,1,RandomConnections
19,18,1,9,1,RandomConnections
19,29,1,9,1,RandomConnections
19,33,1,9,1,RandomConnections
19,63,1,9,1,RandomConnections
19,68,1,9,1,RandomConnections
19,71,1,9,1,RandomConnections
19,72,1,9,1,RandomConnections
19,87,1,9,1,RandomConnections
19,90,1,9,1,RandomConnections
19,150,1,9,1,RandomConnections
19,157,1,9,1,RandomConnections
20,13,1,9,1,RandomConnections
20,53,1,9,1,RandomConnections
20,69,1,9,1,RandomConnections
20,73,1,9,1,RandomConnections
20,75,1,9,1,RandomConnections
20,87,1,9,1,RandomConnections
20,112,1,9,1,RandomConnections
21,7,1,9,1,RandomConnections
21,14,1,9,1,RandomConnections
21,52,1,9,1,RandomConnections
21,53,1,9,1,RandomConnections
21,62,1,9,1,RandomConnections
21,121,1,9,1,RandomConnections
21,159,1,9,1,RandomConnections
22,173,1,9,1,RandomConnections
23,42,1,9,1,RandomConnections
23,90,1,9,1,RandomConnections
23,157,1,9,1,RandomConnections
23,163,1,9,1,RandomConnections
23,193,1,9,1,RandomConnections
25,102,1,9,1,RandomConnections
,,,,,
"datasets/ontologies/random_model (2).ttl",,,,,
Layer,node,Number of connected classes,Number of classes total,csv row,pruning type
0,1,1,9,2,RandomConnections
0,4,1,9,2,RandomConnections
0,36,1,9,2,RandomConnections
0,51,1,9,2,RandomConnections
0,64,1,9,2,RandomConnections
0,90,1,9,2,RandomConnections
0,91,1,9,2,RandomConnections
0,94,1,9,2,RandomConnections
0,102,1,9,2,RandomConnections
0,119,1,9,2,RandomConnections
0,128,1,9,2,RandomConnections
0,130,1,9,2,RandomConnections
0,136,1,9,2,RandomConnections
0,144,1,9,2,RandomConnections
0,147,1,9,2,RandomConnections
0,159,1,9,2,RandomConnections
0,162,1,9,2,RandomConnections
1,1,1,9,2,RandomConnections
1,4,1,9,2,RandomConnections
1,15,1,9,2,RandomConnections
1,31,1,9,2,RandomConnections
1,40,1,9,2,RandomConnections
1,55,1,9,2,RandomConnections
1,65,1,9,2,RandomConnections
1,69,1,9,2,RandomConnections
1,78,1,9,2,RandomConnections
1,83,1,9,2,RandomConnections
1,85,1,9,2,RandomConnections
1,87,1,9,2,RandomConnections
1,92,1,9,2,RandomConnections
1,118,1,9,2,RandomConnections
1,157,1,9,2,RandomConnections
1,166,1,9,2,RandomConnections
2,1,1,9,2,RandomConnections
2,21,1,9,2,RandomConnections
2,26,1,9,2,RandomConnections
2,40,1,9,2,RandomConnections
2,45,1,9,2,RandomConnections
2,54,1,9,2,RandomConnections
2,63,1,9,2,RandomConnections
2,76,1,9,2,RandomConnections
2,84,1,9,2,RandomConnections
2,101,1,9,2,RandomConnections
2,107,1,9,2,RandomConnections
2,114,1,9,2,RandomConnections
2,134,1,9,2,RandomConnections
2,138,1,9,2,RandomConnections
2,139,1,9,2,RandomConnections
3,14,1,9,2,RandomConnections
3,20,1,9,2,RandomConnections
3,34,1,9,2,RandomConnections
3,39,1,9,2,RandomConnections
3,64,1,9,2,RandomConnections
3,91,1,9,2,RandomConnections
3,92,1,9,2,RandomConnections
3,123,1,9,2,RandomConnections
3,135,1,9,2,RandomConnections
3,164,1,9,2,RandomConnections
3,166,1,9,2,RandomConnections
3,174,1,9,2,RandomConnections
3,177,1,9,2,RandomConnections
4,16,1,9,2,RandomConnections
4,38,1,9,2,RandomConnections
4,39,1,9,2,RandomConnections
4,54,1,9,2,RandomConnections
4,61,1,9,2,RandomConnections
4,71,1,9,2,RandomConnections
4,112,1,9,2,RandomConnections
4,113,1,9,2,RandomConnections
4,115,2,9,2,RandomConnections
4,120,1,9,2,RandomConnections
4,129,1,9,2,RandomConnections
4,135,1,9,2,RandomConnections
4,137,1,9,2,RandomConnections
4,151,1,9,2,RandomConnections
5,32,1,9,2,RandomConnections
5,59,1,9,2,RandomConnections
5,69,1,9,2,RandomConnections
5,74,1,9,2,RandomConnections
5,97,1,9,2,RandomConnections
5,104,1,9,2,RandomConnections
5,109,1,9,2,RandomConnections
5,115,1,9,2,RandomConnections
5,120,1,9,2,RandomConnections
5,135,1,9,2,RandomConnections
5,162,2,9,2,RandomConnections
6,16,1,9,2,RandomConnections
6,27,1,9,2,RandomConnections
6,41,1,9,2,RandomConnections
6,47,1,9,2,RandomConnections
6,48,1,9,2,RandomConnections
6,57,1,9,2,RandomConnections
6,79,1,9,2,RandomConnections
6,84,1,9,2,RandomConnections
6,85,1,9,2,RandomConnections
6,94,1,9,2,RandomConnections
6,113,1,9,2,RandomConnections
6,139,1,9,2,RandomConnections
6,160,1,9,2,RandomConnections
6,162,1,9,2,RandomConnections
6,164,1,9,2,RandomConnections
6,166,1,9,2,RandomConnections
6,177,1,9,2,RandomConnections
7,7,1,9,2,RandomConnections
7,16,1,9,2,RandomConnections
7,18,1,9,2,RandomConnections
7,22,1,9,2,RandomConnections
7,24,1,9,2,RandomConnections
7,41,1,9,2,RandomConnections
7,47,1,9,2,RandomConnections
7,69,1,9,2,RandomConnections
7,87,1,9,2,RandomConnections
7,123,1,9,2,RandomConnections
7,139,1,9,2,RandomConnections
7,141,1,9,2,RandomConnections
7,142,1,9,2,RandomConnections
7,145,1,9,2,RandomConnections
7,159,1,9,2,RandomConnections
7,168,1,9,2,RandomConnections
7,171,1,9,2,RandomConnections
8,10,1,9,2,RandomConnections
8,24,1,9,2,RandomConnections
8,29,1,9,2,RandomConnections
8,43,1,9,2,RandomConnections
8,54,1,9,2,RandomConnections
8,59,1,9,2,RandomConnections
8,64,1,9,2,RandomConnections
8,82,1,9,2,RandomConnections
8,101,1,9,2,RandomConnections
8,102,1,9,2,RandomConnections
8,144,1,9,2,RandomConnections
8,149,1,9,2,RandomConnections
8,162,1,9,2,RandomConnections
8,178,1,9,2,RandomConnections
9,5,1,9,2,RandomConnections
9,32,1,9,2,RandomConnections
9,50,1,9,2,RandomConnections
9,57,1,9,2,RandomConnections
9,79,1,9,2,RandomConnections
9,120,1,9,2,RandomConnections
9,121,1,9,2,RandomConnections
9,128,1,9,2,RandomConnections
9,153,1,9,2,RandomConnections
9,161,1,9,2,RandomConnections
9,162,1,9,2,RandomConnections
9,182,1,9,2,RandomConnections
10,5,1,9,2,RandomConnections
10,41,1,9,2,RandomConnections
10,57,1,9,2,RandomConnections
10,59,1,9,2,RandomConnections
10,71,1,9,2,RandomConnections
10,74,1,9,2,RandomConnections
10,99,1,9,2,RandomConnections
10,107,1,9,2,RandomConnections
10,111,1,9,2,RandomConnections
10,123,1,9,2,RandomConnections
10,136,1,9,2,RandomConnections
10,153,1,9,2,RandomConnections
10,169,1,9,2,RandomConnections
10,183,1,9,2,RandomConnections
11,22,1,9,2,RandomConnections
11,37,1,9,2,RandomConnections
11,41,1,9,2,RandomConnections
11,52,1,9,2,RandomConnections
11,71,1,9,2,RandomConnections
11,73,2,9,2,RandomConnections
11,83,1,9,2,RandomConnections
11,85,1,9,2,RandomConnections
11,104,1,9,2,RandomConnections
11,111,1,9,2,RandomConnections
11,114,1,9,2,RandomConnections
11,152,1,9,2,RandomConnections
11,165,1,9,2,RandomConnections
11,168,1,9,2,RandomConnections
11,184,1,9,2,RandomConnections
12,0,1,9,2,RandomConnections
12,8,1,9,2,RandomConnections
12,16,1,9,2,RandomConnections
12,29,1,9,2,RandomConnections
12,32,1,9,2,RandomConnections
12,36,1,9,2,RandomConnections
12,49,1,9,2,RandomConnections
12,112,1,9,2,RandomConnections
12,121,1,9,2,RandomConnections
12,135,1,9,2,RandomConnections
12,144,1,9,2,RandomConnections
12,150,1,9,2,RandomConnections
12,163,1,9,2,RandomConnections
12,169,1,9,2,RandomConnections
13,9,1,9,2,RandomConnections
13,10,1,9,2,RandomConnections
13,27,1,9,2,RandomConnections
13,54,1,9,2,RandomConnections
13,58,1,9,2,RandomConnections
13,90,1,9,2,RandomConnections
13,118,1,9,2,RandomConnections
13,133,1,9,2,RandomConnections
13,138,1,9,2,RandomConnections
13,150,1,9,2,RandomConnections
13,152,1,9,2,RandomConnections
13,174,1,9,2,RandomConnections
13,184,1,9,2,RandomConnections
14,28,1,9,2,RandomConnections
14,36,1,9,2,RandomConnections
14,42,1,9,2,RandomConnections
14,84,1,9,2,RandomConnections
14,103,1,9,2,RandomConnections
14,108,1,9,2,RandomConnections
14,113,1,9,2,RandomConnections
14,120,1,9,2,RandomConnections
14,135,1,9,2,RandomConnections
14,136,1,9,2,RandomConnections
14,156,1,9,2,RandomConnections
14,169,1,9,2,RandomConnections
14,173,1,9,2,RandomConnections
