,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,GPUModel,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all_5,f1_scores_all_6,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all_5,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,gpuModel,gpuInfo,f1_scores_all_7,val_f1_scores_all_6,AssociatedOriginalRow,f1_scores_all_8,f1_scores_all_9,val_f1_scores_all_7,val_f1_scores_all_8,TheseusRequiredGrads,f1_scores_all_10,val_f1_scores_all_9
95,v0.120 - 120,16,CrossEntropy,SGD,0.002,1,250,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cpu,0.0005,0.0015,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 20]","[0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 1.0]",TOFD,0.5,0.5,0.0,0.0,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,42561,2024-10-29 18:14:08.594462,i386,,270.4999580383301,,,,,,,,,,,270.8119249343872,438.9765120000011,0.0,800.0,200.0,2.4700632095336914,0.1148031496062992,0.04251968503937,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4251968503937008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0030875790119171,2.438938856124878,0.1509125475285171,0.053231939163498,0.0,0.4790874524714829,0.0,0.0,0.0,0.0,0.0,"[0.4790874524714829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0121946942806243,0.0,0.8454840183258057,213915.0,215755.0,0.0,0.0,0.0,"1516/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/20","1516/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/65, 65/20",24800.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
96,v0.120 - 120,16,CrossEntropy,SGD,0.002,1,250,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cpu,0.0005,0.0015,"[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 20]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0]",TOFD,0.5,0.5,0.0,0.0,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,42561,2024-10-29 18:18:35.234505,i386,,260.4013252258301,,,,,,,,,,,260.7894713878632,-188.9894399999993,0.0,800.0,200.0,2.438420057296753,0.1148031496062992,0.04251968503937,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4251968503937008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0030480250716209,2.4072258472442627,0.1509125475285171,0.053231939163498,0.0,0.4790874524714829,0.0,0.0,0.0,0.0,0.0,"[0.4790874524714829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0120361292362213,0.0,0.7905688285827637,119856.0,121108.0,0.0,0.0,0.0,"1516/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/20","1516/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/44, 44/20",19508.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
97,v0.120 - 120,16,CrossEntropy,SGD,0.002,1,250,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cpu,0.0005,0.0015,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 20]","[0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 1.0]",TOFD,0.5,0.5,0.0,0.0,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,42561,2024-10-29 18:23:04.617721,i386,,263.7358729839325,,,,,,,,,,,264.0238981246948,-249.5447039999999,0.0,800.0,200.0,2.4747774600982666,0.1148031496062992,0.04251968503937,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4251968503937008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0030934718251228,2.4430181980133057,0.1509125475285171,0.053231939163498,0.0,0.4790874524714829,0.0,0.0,0.0,0.0,0.0,"[0.4790874524714829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0122150909900665,0.0,0.7823171615600586,44163.0,44771.0,0.0,0.0,0.0,"1516/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/20","1516/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/21, 21/20",14048.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
98,v0.120 - 120,16,CrossEntropy,SGD,0.002,1,250,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cpu,0.0005,0.0015,"[173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",TOFD,0.5,0.5,0.0,0.0,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,55538,2024-10-30 14:46:09.302407,i386,,330.8534483909607,,,,,,,,,,,331.25089836120605,758.1777920000004,0.0,800.0,200.0,2.423335552215576,0.1148031496062992,0.04251968503937,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4251968503937008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0030291694402694,2.396362066268921,0.1509125475285171,0.053231939163498,0.0,0.4790874524714829,0.0,0.0,0.0,0.0,0.0,"[0.4790874524714829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0119818103313446,0.0,0.8307771682739258,1084716.0,1089608.0,0.0,0.0,0.0,"1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20","1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20",16284.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
99,v0.120 - 120,16,CrossEntropy,SGD,0.002,1,250,MainLinear,0.000224328,27,875,ACI,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,55929,2024-10-30 14:52:37.082615,i386,,367.5498900413513,,,,,,,,,,,367.9378659725189,1288.515584000001,0.0,800.0,200.0,7.249202966690063,0.0929032258064516,0.0387096774193548,0.0,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.3870967741935484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0090615037083625,2.391209363937378,0.0894331983805667,0.042285200179937,0.0,0.0,0.3805668016194332,0.0,0.0,0.0,0.0,"[0.0, 0.3805668016194332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0119560468196868,0.0,0.8150267601013184,1084716.0,1089608.0,0.0,0.0,0.0,"1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20","1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20",16284.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
100,v0.120 - 120,16,CrossEntropy,Adam,0.002,1,250,MainLinear,0.000224328,27,875,ACI,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,56455,2024-10-30 14:59:57.631101,i386,,331.37623620033264,,,,,,,,,,,331.78636717796326,1421.234176,0.0,800.0,200.0,7.360664129257202,0.1148031496062992,0.04251968503937,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4251968503937008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0092008301615715,2.429487943649292,0.1509125475285171,0.053231939163498,0.0,0.4790874524714829,0.0,0.0,0.0,0.0,0.0,"[0.4790874524714829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0121474397182464,0.0,1.0786960124969482,1084716.0,1089608.0,0.0,0.0,0.0,"1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20","1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20",16284.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
101,v0.120 - 120,16,CrossEntropy,Adam,0.002,1,250,MainLinear,0.000224328,27,875,ACI,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,57005,2024-10-30 15:12:58.915937,i386,,425.59837889671326,,,,,,,,,,,425.9485430717468,-35.35667199999989,0.0,800.0,200.0,7.301847219467163,0.1148031496062992,0.04251968503937,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4251968503937008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0091273090243339,2.410405397415161,0.1509125475285171,0.053231939163498,0.0,0.4790874524714829,0.0,0.0,0.0,0.0,0.0,"[0.4790874524714829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0120520269870758,0.0,0.9281177520751952,1084716.0,1089608.0,0.0,0.0,0.0,"1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20","1516/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/174, 174/20",16284.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,,,
102,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,250,MainLinear,0.000224328,27,875,ACI_flows,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[866, 867, 868, 869, 870, 871, 872, 873, 874, 875, 876, 877, 878, 879, 880, 881, 882, 883, 884, 885, 886, 887, 888, 889, 890, 891, 891, 892, 22]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 22]",ModelStateDict1730337372.23407.pt,,22,90,66830,2024-10-30 21:04:05.503131,i386,,0.1189198493957519,,ModelStateDict-Waypoint_0-1730336774.489386.pt,,ModelStateDict-Waypoint_1-1730336947.5394812.pt,,ModelStateDict-Waypoint_2-1730337100.434897.pt,,ModelStateDict-Waypoint_3-1730337254.161471.pt,,ModelStateDict-Waypoint_4-1730337365.574844.pt,723.1041879653931,1534.9882880000005,0.0,800.0,200.0,,0.0514403620873269,0.0269145125375157,0.0,0.296059637912673,0.0,0.0,0.0,0.0,0.0,0.0,"[0.29605963791267303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,,0.072892561983471,0.0347107438016528,0.0,0.3471074380165289,0.0,0.0,0.0,0.0,0.0,"[0.34710743801652894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,1.9183475971221924,21414896.0,21439796.0,0.0,0.0,0.0,"90/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/22","90/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/22",224416.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,All,0.0,0.0
103,v0.120 - 120,0,CrossEntropy,Adam,0.000904255,1,250,MainLinear,0.000224328,27,875,ACI_flows,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[866, 867, 868, 869, 870, 871, 872, 873, 874, 875, 876, 877, 878, 879, 880, 881, 882, 883, 884, 885, 886, 887, 888, 889, 890, 891, 891, 892, 22]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 22]",ModelStateDict1730337372.23407.pt,,22,90,66830,2024-10-30 21:28:04.804981,i386,,711.3809199333191,,,,,,,,,,,712.3676159381866,-1220.796416,0.0,800.0,200.0,,0.0514403620873269,0.0269145125375157,0.0,0.296059637912673,0.0,0.0,0.0,0.0,0.0,0.0,"[0.29605963791267303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,,0.072892561983471,0.0347107438016528,0.0,0.3471074380165289,0.0,0.0,0.0,0.0,0.0,"[0.34710743801652894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,2.3051979541778564,21414896.0,21439796.0,0.0,0.0,0.0,"90/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/22","90/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/22",299184.0,none,none,0.0,0.0,102.0,0.0,0.0,0.0,0.0,All,0.0,0.0
104,v0.120 - 120,16,CrossEntropy,Adam,0.002,1,250,MainLinear,0.000224328,27,875,ACI,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 173, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,68817,2024-10-30 22:04:11.008309,i386,,294.28528904914856,,,,,,,,,,,294.990473985672,-1690.9557759999998,0.0,800.0,200.0,4.366004586219788,0.3236487297853283,0.1248954201403584,0.0,0.7966573816155988,0.4522968197879858,0.0,0.0,0.0,0.0,0.0,"[0.7966573816155988, 0.45229681978798586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0054575057327747,1.3878024816513062,0.3597560975609756,0.1398373983739837,0.0,0.8,0.4585365853658537,0.0,0.0,0.0,0.0,"[0.8, 0.4585365853658537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0069390124082565,0.0,1.804641962051392,1095675.0,1100595.0,12482.0,0.0,56.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/173, 175/20",30738.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,All,,
105,v0.120 - 120,16,CrossEntropy,Adam,0.002,1,250,MainLinear,0.000224328,27,875,ACI,300,0.2,1000,-2,0,cpu,0.0005,0.0015,"[152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,68817,2024-10-30 22:08:33.918850,i386,,253.6452438831329,,,,,,,,,,,254.3784461021424,-102.46144000000096,0.0,800.0,200.0,4.392409324645996,0.3267262254613847,0.1260530543474002,0.0,0.8066298342541437,0.4539007092198581,0.0,0.0,0.0,0.0,0.0,"[0.8066298342541437, 0.45390070921985815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0054905116558074,1.392676830291748,0.3638503514613393,0.141345007604719,0.0,0.8113207547169812,0.4607843137254901,0.0,0.0,0.0,0.0,"[0.8113207547169812, 0.46078431372549017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0069633841514587,0.0,1.522895097732544,1095675.0,1100595.0,143543.0,0.0,644.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/152, 175/20",77732.0,none,none,0.0,0.0,,0.0,0.0,0.0,0.0,All,,
