,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,f1_scores_all_5,f1_scores_all_6,f1_scores_all_7,f1_scores_all_8,val_f1_scores_all_5,val_f1_scores_all_6,val_f1_scores_all_7
44,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 10]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1554269,2024-10-27 00:17:44.874565,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",10.73700499534607,0.0015347282588481,,0.0008325420320034,,0.0007451884448528,,0.0007322505116462,,0.0007378520071506,,21.991690635681152,-506.94553599999927,1698816.0,800.0,200.0,0.5734994411468506,0.6171259745748094,0.3405750853831027,0.0,0.7202970297029703,0.0,0.9825783972125436,0.0,0.0,"[0.7202970297029703, 0.0, 0.9825783972125436, 0.0, 0.0]",0.0007168743014335,0.5114830136299133,0.6512,0.3427368421052631,0.0,0.74,0.0,0.9736842105263158,0.0,0.0,"[0.74, 0.0, 0.9736842105263158, 0.0, 0.0]",0.0025574150681495,0.0,0.2014760971069336,136057.0,137446.0,0.0,0.0,0.0,"1516/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/10","1516/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/10",52581.0,0.0,,,,,,,
45,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 10]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1554269,2024-10-27 00:18:07.694801,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.392688274383543,0.0014046418666839,,0.0010524630546569,,0.0008461029827594,,0.0008182008564472,,0.0008199075609445,,20.50170540809632,-502.1409280000007,1234944.0,800.0,200.0,0.6420999765396118,0.6078558131953916,0.3354419195168609,0.0,0.7112232030264817,0.0,0.9659863945578232,0.0,0.0,"[0.7112232030264817, 0.0, 0.9659863945578231, 0.0, 0.0]",0.0008026249706745,0.5847589373588562,0.6476314759232676,0.3408586715385619,0.0,0.7422680412371134,0.0,0.9620253164556962,0.0,0.0,"[0.7422680412371134, 0.0, 0.9620253164556962, 0.0, 0.0]",0.0029237946867942,0.0,0.2068228721618652,97307.0,98422.0,0.0,0.0,0.0,"1516/36, 36/34, 34/34, 34/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/40, 40/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/10","1516/36, 36/34, 34/34, 34/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/40, 40/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/10",46551.0,0.0,,,,,,,
46,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 10]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1554269,2024-10-27 00:18:28.910592,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",7.93100905418396,0.0024184283614158,,0.0015201948583126,,0.0011951879411935,,0.0010959677398204,,0.0010655803978443,,19.15867519378662,-513.327104,849408.0,800.0,200.0,0.8486554622650146,0.5794741834589551,0.3178998102855971,0.0,0.8686868686868687,0.0,0.7208121827411168,0.0,0.0,"[0.8686868686868687, 0.0, 0.7208121827411168, 0.0, 0.0]",0.0010608193278312,0.805091917514801,0.6169210386857445,0.3246952835188129,0.0,0.8783783783783784,0.0,0.7450980392156863,0.0,0.0,"[0.8783783783783784, 0.0, 0.7450980392156863, 0.0, 0.0]",0.004025459587574,0.0,0.2037360668182373,65068.0,65907.0,0.0,0.0,0.0,"1516/27, 27/25, 25/26, 26/26, 26/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/34, 34/34, 34/34, 34/10","1516/27, 27/25, 25/26, 26/26, 26/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/34, 34/34, 34/34, 34/10",40779.0,0.0,,,,,,,
47,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 10]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1554269,2024-10-27 00:18:48.019400,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",5.713096618652344,0.0016638070344924,,0.001333425939083,,0.0012513291835784,,0.0012436740100383,,0.0012306554615497,,16.848201513290405,-490.9998080000005,526848.0,800.0,200.0,0.9848359823226928,0.5805213544002484,0.3182944078379963,0.0,0.8885017421602788,0.0,0.7029702970297029,0.0,0.0,"[0.8885017421602788, 0.0, 0.7029702970297029, 0.0, 0.0]",0.0012310449779033,0.9487945437431335,0.6113558174183936,0.3217662196938914,0.0,0.8985507246376812,0.0,0.7102803738317757,0.0,0.0,"[0.8985507246376812, 0.0, 0.7102803738317757, 0.0, 0.0]",0.0047439727187156,0.0,0.2030074596405029,38306.0,38874.0,0.0,0.0,0.0,"1516/18, 18/17, 17/17, 17/17, 17/18, 18/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/10","1516/18, 18/17, 17/17, 17/17, 17/18, 18/18, 18/18, 18/18, 18/19, 19/19, 19/19, 19/19, 19/20, 20/20, 20/20, 20/20, 20/20, 20/21, 21/21, 21/21, 21/21, 21/22, 22/22, 22/22, 22/22, 22/23, 23/23, 23/23, 23/10",35028.0,0.0,,,,,,,
48,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 10]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1554269,2024-10-27 00:19:04.780465,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",3.442235946655273,0.002683401107788,,0.0025833874940872,,0.0025658744573593,,0.002562198638916,,0.0025609213113784,,14.901302337646484,-511.6641280000004,251904.0,800.0,200.0,2.0487635135650635,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0025609543919563,2.049875497817993,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0102493774890899,0.0,0.2057447433471679,16108.0,16379.0,0.0,0.0,0.0,"1516/9, 9/8, 8/8, 8/8, 8/8, 8/8, 8/8, 8/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/10","1516/9, 9/8, 8/8, 8/8, 8/8, 8/8, 8/8, 8/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/9, 9/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/10, 10/11, 11/11, 11/11, 11/10",29103.0,0.0,,,,,,,
49,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[74, 68, 69, 70, 71, 72, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 90, 91, 10]","[0.99, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1555101,2024-10-27 00:19:32.716643,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",12.042919874191284,,,,,,,,,,,12.1550452709198,190.88588799999889,21037568.0,800.0,200.0,0.34356290102005,0.8894093335283279,0.7103034567733767,0.0,0.9166666666666666,0.8515625,0.9894736842105264,0.0,0.7938144329896907,"[0.9166666666666666, 0.8515625, 0.9894736842105263, 0.0, 0.7938144329896907]",0.000429453626275,0.3719013929367065,0.8739179688351313,0.6633331153971886,0.0,0.9142857142857144,0.8070175438596491,0.9866666666666668,0.0,0.6086956521739131,"[0.9142857142857143, 0.8070175438596491, 0.9866666666666667, 0.0, 0.6086956521739131]",0.0018595069646835,0.0,0.211599588394165,327822.0,330310.0,23862.0,0.0,253.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/74, 75/68, 76/69, 77/70, 78/71, 79/72, 80/72, 81/73, 82/74, 83/75, 84/76, 85/77, 86/78, 87/79, 88/80, 89/81, 90/81, 91/82, 92/83, 93/84, 94/85, 95/86, 96/87, 97/88, 98/89, 99/90, 100/90, 101/91, 102/10",36104.0,0.0,,,,,,,
50,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 10]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1555101,2024-10-27 00:19:46.899872,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",11.870836019515991,,,,,,,,,,,11.977534770965576,-56.02918399999908,3998208.0,800.0,200.0,0.975015103816986,0.5653863173000897,0.3120047911171488,0.0,0.8721804511278195,0.0172413793103448,0.6706021251475797,0.0,0.0,"[0.8721804511278195, 0.017241379310344827, 0.6706021251475797, 0.0, 0.0]",0.0012187688797712,0.8899692296981812,0.6108469907726208,0.3214984161961162,0.0,0.8905109489051095,0.0,0.7169811320754716,0.0,0.0,"[0.8905109489051095, 0.0, 0.7169811320754716, 0.0, 0.0]",0.0044498461484909,0.0,0.2079472541809082,327822.0,330310.0,61082.0,0.0,528.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/65, 75/60, 76/60, 77/61, 78/62, 79/63, 80/63, 81/64, 82/65, 83/66, 84/67, 85/67, 86/68, 87/69, 88/70, 89/71, 90/71, 91/72, 92/73, 93/74, 94/75, 95/75, 96/76, 97/77, 98/78, 99/79, 100/79, 101/80, 102/10",72096.0,0.0,,,,,,,
51,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 10]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1555101,2024-10-27 00:20:00.845708,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",11.662460803985596,,,,,,,,,,,11.768963098526,-515.6659199999995,3998208.0,800.0,200.0,0.6754502058029175,0.7229083793989023,0.4857736600682998,0.0,0.8794063079777366,0.7238805970149254,0.8255813953488372,0.0,0.0,"[0.8794063079777366, 0.7238805970149254, 0.8255813953488372, 0.0, 0.0]",0.0008443127572536,0.6380565762519836,0.7557010426064136,0.4863887066349545,0.0,0.8905109489051095,0.6875,0.8539325842696629,0.0,0.0,"[0.8905109489051095, 0.6875, 0.8539325842696629, 0.0, 0.0]",0.0031902828812599,0.0,0.2088775634765625,327822.0,330310.0,99665.0,0.0,802.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/55, 75/51, 76/52, 77/53, 78/53, 79/54, 80/55, 81/55, 82/56, 83/57, 84/57, 85/58, 86/59, 87/59, 88/60, 89/61, 90/61, 91/62, 92/63, 93/63, 94/64, 95/65, 96/65, 97/66, 98/67, 99/68, 100/68, 101/69, 102/10",72096.0,0.0,,,,,,,
52,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 10]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1555101,2024-10-27 00:20:14.893962,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",11.75578999519348,,,,,,,,,,,11.862614393234251,-512.6512640000001,3998208.0,800.0,200.0,1.3705133199691772,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0017131416499614,1.3144927024841309,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0065724635124206,0.0,0.2096343040466308,327822.0,330310.0,138839.0,0.0,1099.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/46, 75/42, 76/43, 77/43, 78/44, 79/44, 80/45, 81/45, 82/46, 83/47, 84/47, 85/48, 86/48, 87/49, 88/49, 89/50, 90/50, 91/51, 92/52, 93/52, 94/53, 95/53, 96/54, 97/54, 98/55, 99/56, 100/56, 101/57, 102/10",72096.0,0.0,,,,,,,
53,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 10]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1555101,2024-10-27 00:20:29.094688,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",11.850425243377686,,,,,,,,,,,11.957534790039062,-106.98751999999875,3998208.0,800.0,200.0,1.4207360744476318,0.1860147601476015,0.1047970479704797,0.0,0.0,0.0,0.5239852398523985,0.0,0.0,"[0.0, 0.0, 0.5239852398523985, 0.0, 0.0]",0.0017759200930595,1.3501440286636353,0.2092753623188405,0.1101449275362318,0.0,0.0,0.0,0.5507246376811594,0.0,0.0,"[0.0, 0.0, 0.5507246376811594, 0.0, 0.0]",0.0067507201433181,0.0,0.2092454433441162,327822.0,330310.0,177423.0,0.0,1373.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/36, 75/34, 76/34, 77/35, 78/35, 79/36, 80/36, 81/36, 82/37, 83/37, 84/38, 85/38, 86/39, 87/39, 88/40, 89/40, 90/40, 91/41, 92/41, 93/42, 94/42, 95/43, 96/43, 97/44, 98/44, 99/45, 100/45, 101/45, 102/10",72096.0,0.0,,,,,,,
54,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 10]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1555101,2024-10-27 00:20:43.438197,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",12.045019388198853,,,,,,,,,,,12.15140461921692,-506.5031680000029,3998208.0,800.0,200.0,1.4869163036346436,0.1860147601476015,0.1047970479704797,0.0,0.0,0.0,0.5239852398523985,0.0,0.0,"[0.0, 0.0, 0.5239852398523985, 0.0, 0.0]",0.0018586453795433,1.3992468118667605,0.2092753623188405,0.1101449275362318,0.0,0.0,0.0,0.5507246376811594,0.0,0.0,"[0.0, 0.0, 0.5507246376811594, 0.0, 0.0]",0.0069962340593338,0.0,0.2103257179260254,327822.0,330310.0,214734.0,0.0,1649.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/27, 75/25, 76/26, 77/26, 78/26, 79/27, 80/27, 81/27, 82/28, 83/28, 84/28, 85/29, 86/29, 87/29, 88/30, 89/30, 90/30, 91/31, 92/31, 93/31, 94/32, 95/32, 96/32, 97/33, 98/33, 99/34, 100/34, 101/34, 102/10",72096.0,0.0,,,,,,,
